Eval num episodes,Eval avg final dist,Eval success ratio,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.15877630590052877,0.1,0.15877630590052877,0.09264873078806983,0.3350034180335256,0.022684709319596423,0.22664418827391308,0.10536055711698404,0.42542969229893,0.015275191569852598,0.009019766216004775,0.018051557379633,0.07438413484753119,2.090477933405043e-08,0.18732881344515795,0.012047891834767193,0.2588228536119731,0.17217612489685002,0,0,5.656254529953003,5.6562583446502686,0,0,0,0,0
50,0.1588414403138864,0.1,0.1588414403138864,0.0868581160903142,0.32857819626858215,0.025260898770221734,0.2111892868444147,0.09776815577560914,0.38836837557968806,0.031775206666039016,0.011869998561969665,0.02970353439903337,0.15477366404403234,1.0600646021149737e-06,0.1878187609701781,0.014300780496069707,0.2589017289558318,0.1712414442012919,4.113658981680152,2.9165673958077165,1.19709157289159,4.125337338905339,2.916283494218588,1.2090538213560216,10000,74.07581210136414,79.73207688331604
50,0.16678540658907107,0.12,0.16678540658907107,0.08550443752433969,0.33018073234149725,0.009439237195389343,0.2134976127382021,0.09006681813422922,0.42132361156504977,0.0900891574656,0.024525065461549988,0.044295441591998524,0.19604314746392904,9.0713965242596e-07,0.1885919728430067,0.024149440907963414,0.28752813188466475,0.16444450303059854,4.111294372644402,2.8444482984796955,1.2668460292974892,4.137077246018916,2.857511183338207,1.2795660690895763,20000,78.02996611595154,157.76204919815063
50,0.16026721172137118,0.1,0.16026721172137118,0.09439378327877192,0.35689136927909937,0.01887219377458762,0.21064353884529852,0.10645190640587213,0.41565077807074674,0.032508309192403294,0.011852846102757619,0.03241438838463791,0.14805821348126474,9.831905592002645e-07,0.19027116210438408,0.02839412980816086,0.3767086809738259,0.17110262112589608,3.937498293400348,2.667441611219615,1.2700566370633446,3.9317399796680235,2.671580723402089,1.260159290402742,30000,78.64113140106201,236.4031856060028
50,0.17616954334508483,0.02,0.17616954334508483,0.07811173697298258,0.33173849683368856,0.01786799463119258,0.23721339077768178,0.0977380203422698,0.39366312706502055,0.05167689972608352,0.013601960617785654,0.028969195277164426,0.12019761858811213,9.327633804991776e-07,0.19248444393805159,0.026794808295150022,0.3271675684874155,0.17046701032039335,3.9061841757126627,2.703244397912466,1.2029397226594107,3.904899601110688,2.7120833317858137,1.1928162425982243,40000,78.63499426841736,315.03818345069885
50,0.16144571344812758,0.1,0.16144571344812758,0.0899736297480785,0.3098061712392152,0.012965814426899203,0.21798870326606587,0.08995449280470756,0.37872118779927616,0.02096161980533082,0.0101269690278409,0.024986872726919854,0.1006950758886437,1.1608328913534645e-06,0.18773024400578264,0.022307858731555132,0.2951875875631153,0.17130055431113084,3.89183239729428,2.714863466629631,1.1769689181322187,3.903196414791354,2.7242182173756055,1.1789782403023181,50000,78.55662965774536,393.59481716156006
50,0.16011945989360551,0.02,0.16011945989360551,0.09078718570334433,0.3504684866836839,0.03791782120771907,0.19564622119034325,0.09969782158293455,0.3859799696433699,0.015302684553379282,0.01402915652214865,0.027308957722813002,0.11243934028342399,9.212568408159891e-07,0.19374483636583634,0.03095807408850244,0.3502533239260729,0.17091749982524487,3.878880256293801,2.68970815191661,1.1891720990804644,3.931457804040624,2.745299706815184,1.186158093334702,60000,79.12224984169006,472.7170763015747
50,0.1563420394462517,0.1,0.1563420394462517,0.08659178883539748,0.3778161214940941,0.002117113179512608,0.2310615859738707,0.09585730719901131,0.4368571472072158,0.017209058072406313,0.013387323118416618,0.026035837269057057,0.11932463108294866,8.947059487359576e-07,0.18802079152560108,0.01555457964427173,0.24822017458866535,0.16233932630958,3.8463502695026124,2.707158922677811,1.1391914120463194,3.8647427790171798,2.7195779101088418,1.1451648965446581,70000,78.35116291046143,551.0682451725006
50,0.1632650766001487,0.1,0.1632650766001487,0.0850912169487199,0.31905740665607457,0.0159654894661317,0.21966603452522762,0.09214623204487192,0.3875519133867484,0.02792533207835848,0.015617918475183122,0.02563467186816513,0.11223260129419725,9.107192948086928e-07,0.1977234683027257,0.03269651022405442,0.3342982132279799,0.1721122953844094,3.8820144269046764,2.720907978041097,1.161106509068606,3.8495517848931833,2.682518049023731,1.1670337427420738,80000,78.48570394515991,629.553953409195
50,0.1631578212484145,0.06,0.1631578212484145,0.08134918177380716,0.3213334915180172,0.03315422603242678,0.2263408116291026,0.09454421096528394,0.4036747682723113,0.02480574710523447,0.013512298823132523,0.025386186134344037,0.12035389013364887,9.409329856077305e-07,0.1929644598430993,0.021552522081148526,0.2842466221893092,0.17189448136825822,3.8777235383167477,2.7163991971449364,1.1613242918733866,3.8905437132279888,2.7308499995693145,1.1596936778466649,90000,78.52122044563293,708.0751776695251
50,0.16565871584536324,0.1,0.16565871584536324,0.08991303526965007,0.3468338223741371,0.0036810428073588376,0.2182085782812663,0.09445887008704013,0.4251742634199615,0.011687128719208961,0.015869506270783814,0.02616928208946836,0.09873782020345648,9.794938454658166e-07,0.189235270660491,0.020521586939101367,0.2732349233137718,0.17138955557709248,3.8362238229323693,2.697503386344952,1.1387203964562882,3.8803805502017257,2.7330338145010367,1.1473467383803873,100000,79.17722821235657,787.252409696579
50,0.15124393860174162,0.12,0.15124393860174162,0.08756751677316019,0.3387063915316241,0.01861065072856664,0.2156168396867962,0.09680834829977171,0.41285368613492646,0.019345551818295392,0.015854407741696972,0.030503564384855405,0.15079269248753605,9.243846954391562e-07,0.1917393095164977,0.022035071902591293,0.2703455514834632,0.17058416790988673,3.849400479993192,2.6730788094366686,1.176321675275662,3.8537592511796275,2.6794115304521875,1.1743477575229533,110000,78.58067059516907,865.8330843448639
50,0.15550360282549813,0.18,0.15550360282549813,0.09486173117938976,0.32220398705887915,0.01302018931122534,0.23206289015135229,0.09399326644909523,0.40090595011889135,0.034073116516764757,0.016579007480177203,0.030154718875638774,0.1256588637715728,9.420216808129239e-07,0.1897801615493176,0.013750504145534557,0.23647252251262363,0.17122961705496614,3.8446610291775105,2.697061050973665,1.147600080718366,3.886952129605979,2.734627947768551,1.1523241680590768,120000,78.58164548873901,944.4147341251373
50,0.19287879186340098,0.12,0.19287879186340098,0.09523358711067101,0.33237848586248747,0.008150790933245678,0.21978142054932676,0.09120876617742396,0.4041560482916357,0.03711767665996209,0.01515314147588717,0.03429889631498878,0.1956232711712548,9.295019398680086e-07,0.19098030567077567,0.025679820590735824,0.3199378895214449,0.17118865423039548,3.819720087507438,2.668076235100564,1.1516439007675292,3.825754054488322,2.671646567545167,1.1541074568809306,130000,77.90600180625916,1022.3207402229309
50,0.15523410164843912,0.1,0.15523410164843912,0.0856808074499273,0.321348965916712,0.005552929814556425,0.22936451731518037,0.10729122229626867,0.41131576299224404,0.019089135818074893,0.009916735488562792,0.021838533328076507,0.09653376779755177,9.200897917891838e-07,0.18388935519470248,0.007958470422090209,0.20856133898228543,0.17085536145930266,3.7935935703644694,2.673208149535922,1.1203854212050999,3.832736854601406,2.7058332838651404,1.1269035667308993,140000,78.27352690696716,1100.5942735671997
50,0.1651361114693819,0.1,0.1651361114693819,0.0901473999604475,0.35306657300318806,0.01190733258503397,0.20339689153798687,0.09347173670590044,0.3707914541205749,0.028867962953560703,0.009607317938063971,0.02005005322726014,0.11478356884351373,1.033084600351969e-06,0.18303476427580143,0.026700494838051893,0.24389932380480794,0.02540979050374383,3.8186934726275616,2.7073233167222988,1.1113701581021764,3.8629419141689594,2.7589307929632274,1.1040111523038112,150000,78.38342666625977,1178.977704524994
50,0.15263625334077577,0.18,0.15263625334077577,0.09385726453208838,0.3493193150670258,0.013995049428329324,0.23228656159825675,0.09853027407576884,0.4056147121411702,0.06730079275374852,0.01153128887769441,0.023201347874994678,0.09921841822274052,9.911867996511354e-07,0.17933982498342552,0.04157592842828153,0.23429696975048084,0.022357187251677468,3.8352643591856537,2.6873962526326207,1.147868059058636,3.8045116833796437,2.6490436005911766,1.1554680927697012,160000,78.00885248184204,1256.9865605831146
50,0.16011996857381242,0.1,0.16011996857381242,0.0941243530866491,0.3357225372879792,0.025286629752674927,0.22864160087709964,0.10056292563043996,0.4181182222300013,0.033608743226880754,0.009994877116215304,0.023637391311830253,0.10516711570756718,8.848130405696871e-07,0.18126467668632887,0.03298319595421065,0.20503126968368904,0.02416801272741472,3.861789868832525,2.7103614453653186,1.1514283701781174,3.825285553100072,2.680435237355789,1.1448503460014536,170000,79.26050066947937,1336.2470695972443
50,0.15681630737109173,0.08,0.15681630737109173,0.08925875103828831,0.3344485949429067,0.03297607822342803,0.212099477434404,0.09912188541258292,0.41462411011454375,0.01293857058096129,0.019946748502445554,0.03281018463835059,0.12713529895830492,9.838010010480602e-07,0.1875426888622939,0.03552244810838232,0.34956998877590323,0.01771610606795564,3.8152285516655784,2.6701447380809555,1.1450838105591117,3.844412622123551,2.693801841366946,1.1506108207758963,180000,78.80794048309326,1415.0550155639648
50,0.1716003643400846,0.16,0.1716003643400846,0.10085046073209032,0.3609315913813048,0.007256986878447802,0.19288664096235547,0.10832179115375967,0.4085772958076827,0.015685396092404352,0.01570553544315485,0.04523055493635092,0.2591070524381452,9.346875342104541e-07,0.19339063646418023,0.029394484813678155,0.3666586446246013,0.17325238462641473,3.8396131945861107,2.687748673546524,1.1518645566345733,3.7933302662255053,2.6476288347203236,1.1457013831752751,190000,78.80112028121948,1493.8561403751373
50,0.16857267464993697,0.08,0.16857267464993697,0.08772204445623447,0.3147776320035111,0.012899232168115496,0.23171775463171934,0.10256445451980536,0.4009225566270133,0.02543139441059117,0.01704532377811258,0.03147155987098023,0.12630887416158149,1.2734409518660185e-06,0.18928284255172198,0.02168954735939736,0.3095078570111353,0.1459922132871801,3.8019507007171844,2.6742689454029804,1.1276817711231917,3.8333336266660334,2.6956427267553877,1.1376909313739254,200000,78.17991614341736,1572.0360612869263
50,0.18019119456336036,0.1,0.18019119456336036,0.09345961856492091,0.33461388410475995,0.023014502136156797,0.2248866589992404,0.09592351818947514,0.4028384262910968,0.05842838230355622,0.02139604239419823,0.03583314215956451,0.126597702879957,1.0175246571158093e-06,0.18803724463032256,0.01858343374924664,0.22628926287629467,0.09503041253010022,3.8057084759973008,2.6704923949328325,1.1352160927495636,3.820828936917471,2.6786570957144953,1.1421718384324715,210000,80.04472279548645,1652.0807886123657
