Eval num episodes,Eval avg final dist,Eval success ratio,Eval final l2 distance Mean,Eval final l2 distance Std,Eval final l2 distance Max,Eval final l2 distance Min,Eval final shaped distance Mean,Eval final shaped distance Std,Eval final shaped distance Max,Eval final shaped distance Min,Eval l2 distance Mean,Eval l2 distance Std,Eval l2 distance Max,Eval l2 distance Min,Eval shaped_distances Mean,Eval shaped_distances Std,Eval shaped_distances Max,Eval shaped_distances Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.48310892771552083,0.0,0.48310892771552083,0.25851241735452124,1.0545394887138222,0.10599064013391699,0.5081383973723748,0.27909218995459173,1.171257437400739,0.10599064013391699,0.48310892771552083,0.25851241735452124,1.0545394887138222,0.10599064013391699,0.5081383973723748,0.27909218995459173,1.171257437400739,0.10599064013391699,0,0,3.924715995788574,3.9247195720672607,0,0,0,0,0
50,0.3169484280503012,0.26,0.3169484280503012,0.2472000978255466,0.8568098721311899,0.007122215335839113,0.4764775592150886,0.36283260389004707,1.2246649761120483,0.007122215335839113,0.3349505893277934,0.255058035545707,1.1725322477800164,0.003956543478936718,0.4863155529009067,0.3578926141013125,1.2860702418518544,0.003956543478936718,4.270133168512284,2.0996135370349807,2.1705196453709825,4.3350166138331465,2.1409865763619056,2.194030026539325,2000,20.822244882583618,24.746971607208252
50,0.27146293172094454,0.28,0.27146293172094454,0.2145372314009399,0.7119296797267864,0.012417257497881423,0.40799409986447865,0.32212012719631133,1.0840520325566785,0.012417257497881423,0.29446779623010255,0.22577937150075642,1.0189235760243762,0.005594861205041348,0.420953408957317,0.31979646549776275,1.1320630064570327,0.005594861205041348,4.277666837126293,2.096618024235334,2.1810488126011958,4.380586468267166,2.1636750870062222,2.216911379775264,4000,36.88478684425354,61.631763219833374
50,0.26829977124606025,0.3,0.26829977124606025,0.21387348939363168,0.7528722330379896,0.011822987897371202,0.4535902000778321,0.34343816206028566,1.0105008544174363,0.011822987897371202,0.3085062948331156,0.23117697593640102,0.9444042881643361,0.010010715258451434,0.4768866184171399,0.33134492765950435,1.0843959281559405,0.010010715258451434,4.289269674154351,2.1072613566244884,2.1820082856318455,4.369597019446694,2.15577786709266,2.2138191037398975,6000,36.805625438690186,98.43739366531372
50,0.3485340570866963,0.44,0.3485340570866963,0.3690786375743437,1.1933677460388985,0.005228049191985774,0.41810106815472287,0.4152649866782916,1.2876865669927624,0.005228049191985774,0.36659213759354214,0.36171621770082607,1.2007605994565427,0.004642282070390059,0.43300395577976836,0.40544728031684635,1.2935139264774538,0.004642282070390059,4.29015143750027,2.1061800555167,2.183971327066348,4.3539375524130115,2.1439880656403796,2.2099495862949574,8000,36.73081660270691,135.16821551322937
50,0.3480671211259006,0.42,0.3480671211259006,0.3445853899003246,1.1500111925968892,0.010023800030974398,0.3952565881531705,0.3831690118434597,1.2478259329134447,0.010023800030974398,0.38075231208189403,0.3398788676708002,1.1585704520104285,0.0022268363269163094,0.42672381112687274,0.3749009564777753,1.2546639602228322,0.0022268363269163094,4.291302129332299,2.106240758350776,2.1850613690348473,4.35360758436641,2.1442311022229505,2.209376425163274,10000,36.433881998062134,171.60210251808167
50,0.2093113043574364,0.6,0.2093113043574364,0.298197730426538,1.19494420718898,0.00575408080335369,0.268063781338047,0.3459435770251255,1.2206714028223424,0.00575408080335369,0.24216816981565234,0.30532674848298824,1.1982627215668022,0.0038980631273123883,0.30002245146308976,0.3480316762523149,1.2230666892973103,0.0038980631273123883,4.255617339227189,2.0759337817297636,2.1796834851560942,4.33641838187065,2.1233284919098097,2.2130899482433573,12000,35.737831830978394,207.33993983268738
50,0.13010147348458292,0.76,0.13010147348458292,0.2135453723938245,0.8639589424404038,0.004066062208909593,0.19173967802426697,0.3222101815823607,1.2150498446592435,0.004066062208909593,0.2183133550128286,0.2768053071173356,1.1799062400727278,0.0035132703849792314,0.2802137170692338,0.352854756563039,1.2815029778270408,0.0035132703849792314,4.2272636421552985,2.0516181374303923,2.175645531747207,4.325592079968459,2.125400832367418,2.2001911998878327,14000,37.369237184524536,244.70918130874634
50,0.20381604734885286,0.6,0.20381604734885286,0.2620815963792232,0.9719268451730966,0.004627067792998508,0.2587054282333939,0.3360425770386846,1.0842687572369956,0.004627067792998508,0.27539154060503823,0.2860741069785797,1.1112632839800263,0.00431304613133267,0.3286074300337651,0.344161962004316,1.2028703339845277,0.00431304613133267,4.219313865096652,2.0480463691914945,2.171267492261274,4.273955737255267,2.0793077824698205,2.194647988935483,16000,36.41792583465576,281.127112865448
50,0.12803844124221125,0.66,0.12803844124221125,0.20098105551039175,1.204607687414276,0.009757383555985977,0.1991051711250615,0.28581134550807596,1.2667763522098787,0.009757383555985977,0.2067746196738689,0.2521148461501623,1.204607687414276,0.003003964421569833,0.28117625456407724,0.31392907493691835,1.2667763522098787,0.003003964421569833,4.191323743892269,2.0258255351231496,2.16549822658344,4.266565646802081,2.0727464328591267,2.193819137379319,18000,35.67163681983948,316.7987620830536
