Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.12109629932876496,0.48,0.45,0.6,40,10,0.12109629932876496,0.13305983438402208,0.4489510955313844,0.0027465529267637345,0.00934625151968969,0.009699163602801235,0.042249398393671145,0.0005095148554820628,2.9520501725070383,190000,143.2418475151062,2706.963069677353
50,0.14177924302669012,0.42,0.3055555555555556,0.7142857142857143,36,14,0.14177924302669012,0.15047793498041828,0.440481719857682,0.00534700180351827,0.02902376860266207,0.02637159102855283,0.08853814554893347,9.489274707175088e-05,2.9605423207386528,200000,144.52020812034607,2851.483281850815
50,0.06621702649062876,0.66,0.6511627906976745,0.7142857142857143,43,7,0.06621702649062876,0.08250716915137642,0.37225413651512407,0.0010929803957084872,0.012527738301738686,0.032408408989752314,0.22120497075180962,0.00012459051009405808,2.956577902213904,210000,143.24840784072876,2994.7316982746124
50,0.09891237748678687,0.4,0.2631578947368421,0.8333333333333334,38,12,0.09891237748678687,0.10780297097497649,0.4221355664519615,0.0011516286210223603,0.011045020594840938,0.01719579642506279,0.07700301088448558,2.560928190731282e-05,2.9541342138907862,220000,144.4135880470276,3139.1452901363373
50,0.16270453654214523,0.4,0.3409090909090909,0.8333333333333334,44,6,0.16270453654214523,0.16986890257062412,0.45106140459529337,0.0020414275841602555,0.013994040666680134,0.028863744223077692,0.2006180216664083,0.00012805246239332158,2.9505403145225686,230000,144.76959562301636,3283.9148893356323
50,0.09420606499167584,0.44,0.41025641025641024,0.5454545454545454,39,11,0.09420606499167584,0.08671833913503862,0.35724960091052577,0.005448538814256942,0.010461468074699484,0.015187166643142996,0.06616054940121063,3.013887332789511e-05,2.934443587850764,240000,144.0659258365631,3427.9808192253113
50,0.11457280913904885,0.46,0.46511627906976744,0.42857142857142855,43,7,0.11457280913904885,0.13350732012448777,0.5149673117128983,0.0007005446625608439,0.028875714299625016,0.09946114450772359,0.5129767642800089,0.00011400653785403891,2.922070726972284,250000,142.81215000152588,3570.7929730415344
50,0.05448138180380179,0.68,0.7142857142857143,0.6,35,15,0.05448138180380179,0.06952993174805897,0.4833875907711326,0.009300022066242475,0.0071304626888973235,0.006589084215725046,0.03863056856646807,0.00012507393644317633,2.938234552952238,260000,144.0079641342163,3714.8009412288666
50,0.0688973995203928,0.64,0.65,0.6,40,10,0.0688973995203928,0.0827258794363485,0.34670689256973647,0.000888720565852521,0.009413575958761104,0.015571767169581327,0.09087056382385872,8.189888852231167e-05,2.941770061098151,270000,143.25671362876892,3858.0576581954956
50,0.05656862778421605,0.72,0.7105263157894737,0.75,38,12,0.05656862778421605,0.0708691445478352,0.3301991042287768,0.0005324370359237537,0.008145124462101541,0.014741745082066389,0.08214268860925567,6.699425945599913e-05,2.9315727003930236,280000,143.39752984046936,4001.4551916122437
50,0.07414602912144216,0.54,0.4864864864864865,0.6923076923076923,37,13,0.07414602912144216,0.08048418783589935,0.32901744564335594,0.005421354234663223,0.010381503335043459,0.01320704916680255,0.0563594222457587,6.240875429258663e-05,2.9425253896509442,290000,145.44422554969788,4146.899421215057
50,0.08455671316064299,0.56,0.631578947368421,0.3333333333333333,38,12,0.08455671316064299,0.10062873767402664,0.35724214555932104,0.0005938059889980252,0.020324929140135048,0.02677708712018509,0.0865428905455008,4.4211054456289034e-07,2.931075324538253,300000,143.70450091362,4290.603926181793
50,0.07794558723584989,0.62,0.5714285714285714,0.875,42,8,0.07794558723584989,0.09343014580721894,0.3917669582129773,0.0011993423463648734,0.012421624257476385,0.014848734544733514,0.05156866851982002,1.1550889175926393e-05,2.9610881524323864,310000,144.29891276359558,4434.902842998505
50,0.11032105729502323,0.44,0.3902439024390244,0.6666666666666666,41,9,0.11032105729502323,0.1779936324339355,0.8231262663114959,0.001611042261668083,0.04093269059299964,0.15851402274319043,0.8231262663114959,0.00017393708788404627,2.9057159699949064,320000,142.83066272735596,4577.733509302139
50,0.05001050515109981,0.6,0.675,0.3,40,10,0.05001050515109981,0.04681386644825002,0.19745445542236728,4.867299350852505e-05,0.021961187558534913,0.03627882861698598,0.19745445542236728,4.5030920221178494e-05,2.940980441579859,330000,145.52363348007202,4723.257146596909
50,0.1885648919975537,0.34,0.32432432432432434,0.38461538461538464,37,13,0.1885648919975537,0.16739699705810523,0.5253833888798778,0.00029627531908538174,0.01295504250277397,0.014944020293121718,0.04971285667127384,1.3664823053594066e-05,2.9224997972100675,340000,142.8437135219574,4866.100863933563
50,0.13885113662073562,0.42,0.38636363636363635,0.6666666666666666,44,6,0.13885113662073562,0.11751011258779229,0.4530629284304375,0.001582987093006194,0.017522530820805304,0.018264350195663206,0.08857435778623868,7.050090078730697e-05,2.914978720107804,350000,145.64532208442688,5011.746189832687
50,0.12302176596259974,0.42,0.3695652173913043,1.0,46,4,0.12302176596259974,0.14576055836426535,0.44986070502294423,0.00033827477794790006,0.013926356970191405,0.015347832579793377,0.04956236915894463,1.56772196827637e-05,2.930042511137841,360000,143.1087875366211,5154.854980707169
50,0.12292716104175913,0.38,0.34146341463414637,0.5555555555555556,41,9,0.12292716104175913,0.10725984864795884,0.3281468959042,0.00019066549152196854,0.015596337572896446,0.021833062168402646,0.09731555363518973,0.00012761416467277353,2.9293880478302374,370000,143.95236492156982,5298.807349681854
50,0.08792974183226239,0.38,0.2972972972972973,0.6153846153846154,37,13,0.08792974183226239,0.0837947439082642,0.38174168394587893,0.0012305870466501334,0.016807628883388614,0.033410443659501285,0.14715110295390488,3.9827517390123024e-05,2.928325969650073,380000,143.16434741020203,5441.971700668335
50,0.097593100234672,0.5,0.358974358974359,1.0,39,11,0.097593100234672,0.10873282542387486,0.4223035561846426,0.0002734727556167327,0.005243644940144953,0.006417378840585698,0.034284252487457145,1.7093397102430075e-05,2.933252403443873,390000,143.92954087257385,5585.9012451171875
50,0.09832185476417282,0.48,0.46511627906976744,0.5714285714285714,43,7,0.09832185476417282,0.10583483280743784,0.44958823667606634,0.0026822635399049444,0.010888033572815894,0.024207598987289008,0.16478444193598513,5.41210967680561e-06,2.9159932845927043,400000,143.47803211212158,5729.379280805588
50,0.0601101952908483,0.6,0.6,0.6,45,5,0.0601101952908483,0.07160254939709952,0.2664826672336046,0.0008538985101120278,0.006717147184589002,0.009055856844115648,0.046085883497168315,5.205612138892146e-05,2.901053161474499,410000,142.86047053337097,5872.239754915237
50,0.17331768076760284,0.46,0.38095238095238093,0.875,42,8,0.17331768076760284,0.17360931685090591,0.4311907808337123,0.00020980020129668375,0.013821979961049112,0.015219276021952229,0.05097696511500577,1.7093374315657606e-05,2.9263976709122845,420000,144.7098958492279,6016.949654102325
50,0.08255162435544872,0.5,0.48717948717948717,0.5454545454545454,39,11,0.08255162435544872,0.0993074769996554,0.5354394736894511,0.0019120178320025105,0.006700061461007141,0.008931203713926377,0.04497196671491166,4.491749543422685e-06,2.9085050409357573,430000,143.89483094215393,6160.844489336014
50,0.06990544541345432,0.46,0.4634146341463415,0.4444444444444444,41,9,0.06990544541345432,0.058490687100256226,0.22237151083065515,0.006526011829640275,0.008381499799248935,0.015368230961623734,0.08756674115694152,0.0002389300836589392,2.9360858580438025,440000,144.69102430343628,6305.5355179309845
50,0.05760087309537727,0.58,0.5853658536585366,0.5555555555555556,41,9,0.05760087309537727,0.06577751660450652,0.304217223994795,0.0013212200874018198,0.007959060061548036,0.014536036900782222,0.07942655157156786,4.272195416871183e-05,2.908287410144242,450000,143.7798933982849,6449.315421581268
50,0.0798736824423435,0.54,0.45714285714285713,0.7333333333333333,35,15,0.0798736824423435,0.10394211077507128,0.4676107764634553,0.000577247629155786,0.012470189289725448,0.017542028029562465,0.07128493203116093,1.1793660630088354e-05,2.9356555866466847,460000,144.7836720943451,6594.099098205566
50,0.07831268282076477,0.54,0.5,0.6666666666666666,38,12,0.07831268282076477,0.09139150606549688,0.37801967290637856,0.00048076437028951076,0.018334565556598712,0.027240311015219256,0.12011178292031617,9.483828700851404e-05,2.9178499673115623,470000,142.97169089317322,6737.070796966553
50,0.08084346522140881,0.6,0.65,0.4,40,10,0.08084346522140881,0.1031866180776168,0.36027774365338394,0.0019230533343711498,0.008365922138968966,0.013872604735297767,0.07404599317413252,7.36016123591976e-05,2.946408351375425,480000,143.40787744522095,6880.4786784648895
50,0.07481752216257379,0.6,0.6410256410256411,0.45454545454545453,39,11,0.07481752216257379,0.09656216045218247,0.4015248854186028,3.576779459874002e-05,0.011098930636294309,0.018753044991902994,0.0891805428074745,3.576779459874002e-05,2.915282298769879,490000,143.11018109321594,7023.588863134384
50,0.09105948100749468,0.54,0.4878048780487805,0.7777777777777778,41,9,0.09105948100749468,0.1246618380315158,0.4849313505054684,0.0012561706027375275,0.011159617920979397,0.024907902818181792,0.1626630930407295,4.779071582872857e-05,2.9331733236097866,500000,144.0853021144867,7167.6741688251495
50,0.06990451423217901,0.62,0.5897435897435898,0.7272727272727273,39,11,0.06990451423217901,0.09197574417658275,0.3491494627370916,0.000281750848614426,0.004647296531627416,0.00762812648124169,0.053307148188203035,2.1918154853306504e-05,2.9323987289862896,510000,143.2909128665924,7310.965085029602
50,0.06388143343166927,0.6,0.5952380952380952,0.625,42,8,0.06388143343166927,0.08406250686524701,0.3622472326804732,0.000570866337608944,0.011891288954490025,0.02872233620632969,0.18694237389269763,0.000276937254055587,2.9249498098243705,520000,144.71408224105835,7455.679171323776
50,0.03735804470311052,0.7,0.6744186046511628,0.8571428571428571,43,7,0.03735804470311052,0.042809786827313574,0.27155868336014644,7.908907243581176e-05,0.006162617696465589,0.008516564752049477,0.041685088321145036,3.1301996469002e-05,2.916935410364131,530000,143.9164843559265,7599.595659255981
50,0.12381111542102519,0.44,0.34285714285714286,0.6666666666666666,35,15,0.12381111542102519,0.142695442489435,0.565968647315901,0.0005207397019106885,0.01009090512513914,0.011400456487510357,0.047225654772877296,0.00014005021398760809,2.9027072505945952,540000,144.39970326423645,7743.995366334915
50,0.15934502434361064,0.58,0.7027027027027027,0.23076923076923078,37,13,0.15934502434361064,0.22189943647690455,0.8164676581694827,0.00025799871187021095,0.07308654258180854,0.19005922423835925,0.8164676581694827,5.738248860860662e-06,2.89263233624791,550000,144.46509623527527,7888.460466623306
50,0.046440100947164754,0.68,0.6976744186046512,0.5714285714285714,43,7,0.046440100947164754,0.039284504201430474,0.1527852480246653,0.00021139036269085532,0.014387907089124114,0.01759941671553823,0.07013619083588851,3.052325662855626e-05,2.9332958540758245,560000,144.01751399040222,8032.477984666824
50,0.10997219352137465,0.5,0.5263157894736842,0.4166666666666667,38,12,0.10997219352137465,0.12266164455891708,0.4761547894791478,0.00031794157168759524,0.026200388672270515,0.05543982388030499,0.3082639198760062,0.00010373072253397342,2.9134826771361766,570000,144.6392467021942,8177.117234945297
50,0.09263149292624454,0.42,0.34146341463414637,0.7777777777777778,41,9,0.09263149292624454,0.10208843997615703,0.4025299807099688,0.00010009949606221147,0.006370672125999164,0.012756315361233924,0.06359036950217911,8.608062669335226e-06,2.8995390613245497,580000,143.71392822265625,8320.831170797348
50,0.07276956527277535,0.56,0.5142857142857142,0.6666666666666666,35,15,0.07276956527277535,0.0994715764787311,0.418064245095523,0.0011482656597053276,0.01238980152133872,0.02141668386375804,0.10009953501324476,7.134140838069292e-06,2.9157463076954935,590000,144.87578678131104,8465.706961393356
50,0.09618479172824596,0.58,0.5121951219512195,0.8888888888888888,41,9,0.09618479172824596,0.11013433890398189,0.454668448444276,0.000884516387931189,0.012197692116764589,0.01484500582805352,0.05036073968683755,8.950950438624261e-06,2.9008501237581528,600000,143.1436357498169,8608.850601673126
50,0.08926707559756608,0.68,0.6511627906976745,0.8571428571428571,43,7,0.08926707559756608,0.12013024602110223,0.3905463727682332,0.0009185052741349509,0.009917188989374489,0.012442962406141556,0.049019492815129045,4.417362592612495e-05,2.9153550572935543,610000,144.31300044059753,8753.163605690002
50,0.14094586769362194,0.58,0.525,0.8,40,10,0.14094586769362194,0.17637485193636745,0.4394108589097676,0.0001339498550322893,0.006370958011367131,0.009265434409930232,0.03468441441969006,1.2511938471737594e-05,2.914684117303978,620000,143.2524185180664,8896.416027784348
50,0.048051408226724705,0.78,0.7804878048780488,0.7777777777777778,41,9,0.048051408226724705,0.07376147893801235,0.4303401259454549,7.699422413737222e-05,0.005328461470166911,0.013129458810279332,0.09087727998948658,4.796804048801118e-06,2.90170296489808,630000,144.51638627052307,9040.932417869568
50,0.12518070870186654,0.42,0.40476190476190477,0.5,42,8,0.12518070870186654,0.12268307242917048,0.45591432012853056,0.0014194422368922766,0.01923927796420251,0.04663422066268323,0.20377603946621248,1.529802463096086e-06,2.8988367467337213,640000,142.02929186820984,9182.961713790894
50,0.08958064904804668,0.56,0.5365853658536586,0.6666666666666666,41,9,0.08958064904804668,0.1314434853115219,0.4571842667358895,0.0012179920382816012,0.013550116585098713,0.025332540868641885,0.14746538207802345,5.302986403887822e-07,2.913737604309689,650000,145.0100245475769,9327.97174191475
50,0.09594442316589469,0.54,0.5128205128205128,0.6363636363636364,39,11,0.09594442316589469,0.11280307310095658,0.5185239339920348,0.0009761664797088843,0.013107415793842656,0.017348477605672527,0.09322426944264639,0.00012891396365360963,2.928911375743056,660000,143.05296277999878,9471.024708509445
50,0.07526789823294475,0.64,0.5789473684210527,0.8333333333333334,38,12,0.07526789823294475,0.08829674349931513,0.38191991766026473,0.0003563658825012639,0.007538909836995,0.010607894415535286,0.053705054468736524,3.1089071384344386e-05,2.9168863245763235,670000,144.6594841480255,9615.68419623375
50,0.06637771987225889,0.52,0.575,0.3,40,10,0.06637771987225889,0.07736428747246175,0.47809390345439057,0.001252419365282642,0.0171799919884552,0.033825991764016274,0.16399866877472702,2.5295891805665605e-05,2.908958601488842,680000,143.488440990448,9759.172641038895
50,0.08901441125726013,0.46,0.43243243243243246,0.5384615384615384,37,13,0.08901441125726013,0.10003743734492293,0.4158397634348122,0.0033831888180609893,0.015118640891906605,0.02674848970850034,0.12277521799956492,3.8551984769263914e-05,2.910631323887533,690000,143.80710816383362,9902.979752779007
50,0.08390288356051726,0.54,0.5365853658536586,0.5555555555555556,41,9,0.08390288356051726,0.09744642298906195,0.36958384551226875,0.0008507913438414727,0.008053035825830362,0.011794679938960105,0.06343489688286248,9.812000806241894e-06,2.9129324061874207,700000,144.25611066818237,10047.235870599747
50,0.09277479355954409,0.54,0.5116279069767442,0.7142857142857143,43,7,0.09277479355954409,0.1125765889035747,0.3999069625764281,0.00260112721507888,0.008132489051692211,0.014272492332536134,0.07354054250964609,0.00020526393689140887,2.912717004395342,710000,143.2620108127594,10190.497885465622
50,0.07665977551614366,0.56,0.5714285714285714,0.5,42,8,0.07665977551614366,0.09344951174411321,0.41722143245922244,0.00021086134546588475,0.01290036239800706,0.015538150851273885,0.06709484142195343,0.00020980900216643894,2.9014507304827077,720000,145.3518705368042,10335.849759578705
50,0.08147697696866946,0.64,0.5897435897435898,0.8181818181818182,39,11,0.08147697696866946,0.11474772102924888,0.4637936059924989,0.0007601850717376957,0.011222177748623628,0.036425830378827934,0.20201756509592994,0.00010266874709044527,2.9132654904734285,730000,142.71553301811218,10478.565296649933
50,0.0942267929094751,0.56,0.4358974358974359,1.0,39,11,0.0942267929094751,0.10987574751488215,0.3912326428263344,0.00037193242978700303,0.009683687531568709,0.011568825742055953,0.04439320443073047,0.0001863233727302238,2.892313636040269,740000,144.27025961875916,10622.83556008339
50,0.05870734638657235,0.78,0.75,1.0,44,6,0.05870734638657235,0.08748137286428123,0.4023273003222227,0.0005438635382284951,0.009310447559214391,0.01080452221525175,0.04643654045987822,5.652266035216513e-06,2.906124222689798,750000,144.2082257270813,10767.043790578842
50,0.09358202760590054,0.44,0.4318181818181818,0.5,44,6,0.09358202760590054,0.08929046893137649,0.3317672323722497,0.002666293955241983,0.00981863270791516,0.02001260128656577,0.1316496764035303,7.932330854587555e-05,2.9350922827774886,760000,144.3160011768341,10911.359795331955
50,0.08645316375423208,0.7,0.6153846153846154,1.0,39,11,0.08645316375423208,0.1330495811590325,0.5579326608615416,2.592763900166606e-05,0.007892515051760675,0.011205006696859756,0.046562793184521355,3.0154876820565057e-06,2.916912494520924,770000,144.04845023155212,11055.408249378204
50,0.13593051714852555,0.36,0.2727272727272727,1.0,44,6,0.13593051714852555,0.12737882099183673,0.45847331739666325,0.003336084661917038,0.013852088769809557,0.01506266298868751,0.0507050966870386,3.1926268053705797e-06,2.885732841135367,780000,144.92255783081055,11200.330811023712
50,0.1188020112099162,0.56,0.525,0.7,40,10,0.1188020112099162,0.15159894823187653,0.8218053780100327,0.0023623534677174466,0.02788733991163859,0.11425011013886455,0.8218053780100327,4.265405669968969e-05,2.9251511867845412,790000,144.1139349937439,11344.444750547409
50,0.04823963118665489,0.76,0.7317073170731707,0.8888888888888888,41,9,0.04823963118665489,0.06415813870782075,0.31929462902754435,0.000929827942442063,0.0048834566704043705,0.004805842432307546,0.020630310629445425,0.00015926048814807192,2.920841862010981,800000,144.12314867973328,11488.567902565002
50,0.06109526164274336,0.6,0.5813953488372093,0.7142857142857143,43,7,0.06109526164274336,0.06930090380679403,0.36557275815540813,0.0002017472728073344,0.006297831743076071,0.006909916616583597,0.026988936353754767,4.303539986022509e-05,2.902352571827788,810000,144.51187682151794,11633.079783439636
50,0.07286610338956873,0.62,0.55,0.9,40,10,0.07286610338956873,0.09611124454729988,0.37362333618352317,0.00047260740757615327,0.007174209449384209,0.010797602328378448,0.04791290224665587,1.863917667122017e-05,2.904277116491448,820000,143.16017079353333,11776.239958763123
50,0.037567406346190976,0.76,0.725,0.9,40,10,0.037567406346190976,0.04422415198289372,0.23051084031533753,7.997826735037239e-05,0.007541406890915061,0.010085903819755578,0.049557689472899735,2.2092303591514373e-06,2.899263120589414,830000,144.5778865814209,11920.817850112915
50,0.06030914062669132,0.56,0.5348837209302325,0.7142857142857143,43,7,0.06030914062669132,0.06365486730124839,0.31254692485336294,0.0038050585905000656,0.009668789028506895,0.012097150242651454,0.05028979877304807,5.3613246305816986e-05,2.9110135823758236,840000,143.9524383544922,12064.770292282104
50,0.0643738614731145,0.58,0.65,0.3,40,10,0.0643738614731145,0.06385670694209837,0.20641468606468388,0.000796898429206272,0.020921293861455244,0.03646895384263134,0.19362651048316215,8.785537275846078e-06,2.900552961362933,850000,144.8458993434906,12209.616195440292
50,0.12588129894866967,0.54,0.5227272727272727,0.6666666666666666,44,6,0.12588129894866967,0.14541805715405973,0.4074857691783749,0.0002028212604530122,0.009468353492434616,0.017486070363819543,0.09492602123080407,2.2245910325513485e-06,2.907593487443721,860000,143.61583137512207,12353.232031106949
50,0.07000342270436975,0.58,0.5116279069767442,1.0,43,7,0.07000342270436975,0.0683549332012001,0.23223291014310687,0.005163107570124226,0.00442065885030316,0.005342333316559195,0.03400063845976797,9.428682254508658e-06,2.9130626923410903,870000,144.7078561782837,12497.939891576767
50,0.10764645962002695,0.48,0.5,0.4166666666666667,38,12,0.10764645962002695,0.1176840697557194,0.4555327537657273,0.000664307387158114,0.024880765035640677,0.04325738820401752,0.2041727925290434,6.276921048915113e-05,2.896855291238955,880000,144.2960388660431,12642.235934734344
50,0.08409889059401517,0.54,0.3888888888888889,0.9285714285714286,36,14,0.08409889059401517,0.0820200428047455,0.2719493279105607,0.001826289873225917,0.012930810621036647,0.01279010014557383,0.051383171484199935,0.00013294352171441814,2.90639023119826,890000,145.14208579063416,12787.378024816513
50,0.09967012743208274,0.5,0.45161290322580644,0.5789473684210527,31,19,0.09967012743208274,0.09945224038782292,0.34170402012823897,3.327716751094778e-05,0.026345555035704973,0.05083712162445058,0.18991475041020284,3.793797070383853e-06,2.8995379745569085,900000,142.85727381706238,12930.235302686691
50,0.048057231115263395,0.66,0.5641025641025641,1.0,39,11,0.048057231115263395,0.04538821396163759,0.19140880241364375,0.00047101828395634815,0.008090939713412057,0.012965957616370673,0.049534959312260596,8.577229575534862e-06,2.8814900793727456,910000,144.54364562034607,13074.778952598572
50,0.09080843711229519,0.44,0.45,0.4,40,10,0.09080843711229519,0.09073973407123949,0.3085767750723078,0.0007085615502518405,0.014923174272381476,0.020688258294537624,0.0894839670507599,5.444207698046544e-05,2.8966675899777403,920000,127.6745457649231,13202.453501701355
50,0.06710151892471457,0.68,0.6666666666666666,0.7142857142857143,36,14,0.06710151892471457,0.09917064946970679,0.4244197953200205,0.0007428915776928058,0.008658724418505279,0.009399147615813723,0.04016492312389308,5.401377764480131e-05,2.8861445464062743,930000,130.7546203136444,13333.208125829697
50,0.03796079371764547,0.72,0.7045454545454546,0.8333333333333334,44,6,0.03796079371764547,0.050486865295016635,0.31085586393534737,0.0005581698865183352,0.005790611820897668,0.007197594531411168,0.03889509048212847,5.596120420992001e-05,2.911852317611466,940000,128.84343552589417,13462.051565408707
50,0.07015708249120411,0.6,0.525,0.9,40,10,0.07015708249120411,0.08262547948798651,0.3319448973826588,0.00031603077703011307,0.01004632855132272,0.011333224721100536,0.04562016070026442,1.289481775135215e-06,2.8940397776071194,950000,135.0389702320099,13597.090539693832
50,0.08994564104284175,0.48,0.4,0.8,40,10,0.08994564104284175,0.10194465607991053,0.4489094234425302,0.00022345526561673434,0.014718137836616508,0.016120189139484237,0.05333240661000538,2.3311914964962988e-05,2.9044091226484716,960000,130.79804921150208,13727.88859295845
50,0.11606004787220858,0.52,0.43243243243243246,0.7692307692307693,37,13,0.11606004787220858,0.12614434214882342,0.44457351279601387,0.0007148631221249868,0.015155040375360916,0.026973071499550146,0.18060749582291258,3.808612912181708e-05,2.9054279305677535,970000,126.20956993103027,13854.098166704178
50,0.08604194731540801,0.48,0.425,0.7,40,10,0.08604194731540801,0.085768446607519,0.4011668242422947,0.0028965232986282383,0.007985957967609716,0.010610067394646679,0.04821737202160137,8.661915865271208e-05,2.904181383523611,980000,127.32696342468262,13981.42513370514
50,0.07117743309662597,0.58,0.5348837209302325,0.8571428571428571,43,7,0.07117743309662597,0.07548983462054486,0.26738132107824253,0.0005933881782370642,0.008045856690487064,0.009924102882260035,0.03529009796514804,8.712341458966266e-06,2.8775936535950204,990000,125.59430599212646,14107.019443511963
