Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.2849580934540925,0.1,0.11904761904761904,0.0,0.2849580934540925,0.18468359064227174,0.8248971528919025,0.007012141628363894,0.2849580934540925,0.18468359064227174,0.8248971528919025,0.007012141628363894,0,0,7.749718427658081,7.749720811843872
50,0.257533631741997,0.14,0.175,0.0,0.257533631741997,0.17262357871986336,0.7632765025179913,0.005407605759888953,0.07009844742595504,0.17262773497328932,0.7632765025179913,6.166589412787138e-05,6.53045126691715,10000,143.25847458839417,151.0082025527954
50,0.13284664685743694,0.36,0.3902439024390244,0.2222222222222222,0.13284664685743694,0.11476378613488541,0.3912623263130594,0.004514374879142207,0.07443818736147835,0.10276812763912449,0.30436718042293226,6.912686929949619e-05,6.5170861030808975,20000,155.206524848938,306.2147309780121
50,0.06780389051674628,0.6,0.6666666666666666,0.25,0.06780389051674628,0.10299847387270623,0.5720156532583703,3.612019573642726e-05,0.01722084856457142,0.029278738133745916,0.15738557611125797,1.1555140107324946e-05,6.499234482509072,30000,154.58176398277283,460.7964994907379
50,0.21751286666405154,0.38,0.48717948717948717,0.0,0.21751286666405154,0.2316834834165074,0.776447942574515,0.003192898064309185,0.1782781327665523,0.25073050098919786,0.7672592188699623,0.00041478920679954845,6.4952295103559985,40000,154.44429779052734,615.2408010959625
50,0.1604400017767857,0.56,0.6666666666666666,0.18181818181818182,0.1604400017767857,0.21141018200977763,0.83260467470414,0.0004458025527214679,0.11471020804106322,0.21953649719436136,0.8267073688591072,0.00011827204453541962,6.506946751847302,50000,154.73637509346008,769.9771797657013
50,0.0645483201482984,0.62,0.5952380952380952,0.75,0.0645483201482984,0.0663328120576892,0.2409598635693692,0.0006221628139012796,0.008652950615312608,0.012756494883385679,0.07504027566246896,5.7102075835535615e-06,6.5061806669759665,60000,155.62096309661865,925.5981471538544
50,0.13841076774753147,0.52,0.6190476190476191,0.0,0.13841076774753147,0.17810084852951388,0.7032930909970081,0.004059551589745913,0.03655303935129198,0.11878094115907574,0.5175578348303967,3.98193106788125e-05,6.496239035331042,70000,155.3639817237854,1080.9621322154999
50,0.08735839690569329,0.74,0.8461538461538461,0.36363636363636365,0.08735839690569329,0.1593034732180751,0.6854721292433191,0.00033347556771126663,0.03859881002490837,0.09819434206190675,0.5662089607105496,0.00011741022359218478,6.498974138886942,80000,154.82044625282288,1235.78258228302
50,0.05291386373825265,0.76,0.8333333333333334,0.375,0.05291386373825265,0.07704239129432455,0.3829905329372654,0.000319924082884504,0.014399117798712207,0.03570072650468005,0.2525857561911068,1.2025205387622417e-05,6.499166575332593,90000,155.21268820762634,1390.9952747821808
50,0.07516718468298764,0.64,0.6666666666666666,0.5454545454545454,0.07516718468298764,0.12583028285600786,0.5469929696188967,0.0002981146868657724,0.031406663628556444,0.08074914072480491,0.391155551116743,0.00019232052217148243,6.50966762982056,100000,154.88810229301453,1545.8833808898926
50,0.07095174578748326,0.68,0.7209302325581395,0.42857142857142855,0.07095174578748326,0.12565741964276225,0.7093152059715592,0.00099114207187459,0.00773389395919725,0.012570411905387272,0.069817084932147,8.068007764205909e-06,6.502732058409185,110000,155.4632351398468,1701.3466198444366
