Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.15668354488110012,0.56,nan,0.56,0,50,0.15668354488110012,0.18278385771064812,0.6829526275096998,0.0050025957484460815,0.1507580567321335,0.18674033484497987,0.6784629846144895,9.131758638436516e-05,6.4829056950520325,3.2286367589131113,3.2542688743764643,6.532636059144761,3.255205194185828,3.2774308168296624,150000,195.33895921707153,2969.722115278244
50,0.04311467007205261,0.84,nan,0.84,0,50,0.04311467007205261,0.0839209132387396,0.37938578044967336,2.3381087076834728e-05,0.02602680375727019,0.0862729697175773,0.3782129122803059,3.5188447323197813e-06,6.462847405937394,3.2146283987513695,3.248218999143872,6.530465526603079,3.253324672533664,3.277140944214578,160000,195.89550232887268,3165.617621421814
50,0.04595035054261716,0.82,nan,0.82,0,50,0.04595035054261716,0.09220250159460891,0.65399381106432,8.077154060181654e-05,0.02281599880430888,0.09068863288335371,0.65399381106432,8.077154060181654e-05,6.469409476398788,3.2183484158155613,3.2510610504824826,6.52888068482647,3.2522758959450284,3.276604744767109,170000,198.1939616203308,3363.811587333679
50,0.02194336398989194,0.98,nan,0.98,0,50,0.02194336398989194,0.01452703623104099,0.050246022497393183,0.0002773695292268563,0.009946284774092552,0.010038594569071364,0.039901980797266146,1.948375853372264e-05,6.460806645670065,3.2168387790682758,3.2439677776986215,6.514751556127402,3.2471769293446013,3.2675746983223477,180000,197.71825242042542,3561.5298438072205
50,0.046792944681555614,0.78,nan,0.78,0,50,0.046792944681555614,0.11296767507369986,0.8219069820455522,0.0001397229350416085,0.021158977244806917,0.11232998748029549,0.8062945210173859,3.643492805549542e-05,6.473050595365983,3.219299914618513,3.2537507946369693,6.520381541477375,3.243960767166728,3.2764206190002936,190000,195.28501224517822,3756.8148605823517
50,0.0225368944355827,0.94,nan,0.94,0,50,0.0225368944355827,0.018623373121092503,0.0864871249053914,0.001894971130130596,0.0057646548394216825,0.0055572840107189336,0.0233727413489504,1.3674112168460262e-05,6.463122033938045,3.2162390496742495,3.24688290703437,6.509781133447094,3.2439148121598143,3.265866389543148,200000,194.58638167381287,3951.401251077652
50,0.017999607191278508,0.96,nan,0.96,0,50,0.017999607191278508,0.014979309271286724,0.05684902601509627,0.00032691286951935794,0.008010717857239424,0.00878630885521712,0.03141977619253744,4.175900511627084e-05,6.468594705818411,3.2173228176227555,3.2512718176016144,6.5481789166448845,3.263535845584433,3.2846431026177845,210000,195.1595664024353,4146.560822248459
50,0.044170166157039815,0.84,nan,0.84,0,50,0.044170166157039815,0.07791324916496664,0.26174041837667905,0.00019393944866497037,0.038305416251653825,0.07976036398684197,0.26174041837667905,5.594484153770285e-06,6.479990406542596,3.228830197721311,3.2511602530432033,6.526902361805684,3.2511149079857304,3.2757873041780803,220000,196.2213635444641,4342.782189846039
50,0.16945193404375172,0.76,nan,0.76,0,50,0.16945193404375172,0.28142236806436394,0.8285225569233742,0.0006850474111156357,0.1523462871257027,0.2810203018340441,0.8285225569233742,1.2050360897575274e-05,6.471413350794959,3.2183318534194854,3.2530814086182263,6.511735446081554,3.2435108945963567,3.26822459653654,230000,196.61402583122253,4539.396221399307
50,0.022547204416575255,0.94,nan,0.94,0,50,0.022547204416575255,0.023444592897044716,0.14908545853761018,3.965503106700963e-05,0.005776139478649156,0.005500459189547148,0.023835221223620612,2.7512620445424574e-05,6.483356097930132,3.2218306098730003,3.261525595337158,6.513864387140511,3.2432105754075806,3.270653887189621,240000,197.80105113983154,4737.197277069092
50,0.022371025919553325,0.86,nan,0.86,0,50,0.022371025919553325,0.02505221490090146,0.10974972037786483,1.157995277023538e-05,0.006354938806461402,0.009763243094277802,0.05271020471285959,1.157995277023538e-05,6.4821719178088255,3.2243172663327058,3.257854588683906,6.530536036145591,3.251612387468079,3.278923705820361,250000,196.3452045917511,4933.5424864292145
50,0.021491288119416342,0.94,nan,0.94,0,50,0.021491288119416342,0.023047591567653753,0.14340772436988558,0.0014048651942658585,0.00718427973572075,0.006688319762727287,0.026297720461877505,0.0001033605540686211,6.488021310386777,3.227555911299045,3.2604654125684975,6.520464739544712,3.249513466517916,3.270951395878563,260000,200.0835247039795,5133.62601518631
50,0.020950374495811788,0.92,nan,0.92,0,50,0.020950374495811788,0.02120646816266981,0.11628382967966772,0.0009138025118101863,0.006006203785680888,0.005886327992359269,0.02257763785138095,4.301426689479193e-05,6.476523775582946,3.2233662786618242,3.253157396412958,6.516334059669731,3.24541669363966,3.2709173688484365,270000,198.21570754051208,5331.841726779938
50,0.01652593232351516,0.98,nan,0.98,0,50,0.01652593232351516,0.016131462224150784,0.08669911078167805,0.0003696309936377373,0.0062982926359109355,0.007173390262658124,0.03627161760187381,0.0001033141681369143,6.496943635591105,3.23646978409431,3.2604738841252185,6.518104916893507,3.247505048326468,3.2705998937929626,280000,200.88922905921936,5532.730960607529
50,0.02828928657283936,0.82,nan,0.82,0,50,0.02828928657283936,0.03308095984701012,0.13470767411252313,0.00025125428196148825,0.01091019517699393,0.014122377842755317,0.056808567357755524,7.77781604621719e-06,6.476208472984852,3.2198392864764163,3.2563693012751616,6.529100036976566,3.2532813189835355,3.2758187780200902,290000,199.91923832893372,5732.650202989578
50,0.0782571288257257,0.84,nan,0.84,0,50,0.0782571288257257,0.14619518749962646,0.4799763471206415,0.0003523798775584286,0.06842855919249692,0.14897893927958572,0.4775954234722575,4.68323136078308e-06,6.470594074382801,3.219560682317656,3.2510334897877957,6.504639511439754,3.2377212504370028,3.2669182365444622,300000,198.55363941192627,5931.203847169876
50,0.023780182699646622,0.92,nan,0.92,0,50,0.023780182699646622,0.029256263972927386,0.18677955085290926,0.0007957895350790833,0.01052613056456412,0.011425851666016234,0.042025809179312645,4.65770949170663e-06,6.489623176220103,3.2318569746573456,3.2577663098141993,6.527866598894943,3.2540205285826107,3.273846076581296,310000,202.00924825668335,6133.213099956512
50,0.019852136542405315,0.92,nan,0.92,0,50,0.019852136542405315,0.01829648887532601,0.09763491740450456,0.0003951203472942755,0.005513571707469918,0.005452096543287806,0.01978568460833599,3.270435451063758e-07,6.477107521485157,3.2237016572324357,3.253405721729283,6.516370831059824,3.2441018942699698,3.272268942197406,320000,203.49817872047424,6336.711282968521
50,0.020810675642104606,0.94,nan,0.94,0,50,0.020810675642104606,0.026724583628853636,0.13864437026451337,0.0007154238090159581,0.007018168477705581,0.006125499772217876,0.02267563881552792,7.692632870992533e-05,6.483277676837434,3.2251499288130585,3.258127951370793,6.499819927134172,3.2359645019624836,3.263855473549214,330000,198.32112526893616,6535.032412290573
50,0.022351889581500965,0.86,nan,0.86,0,50,0.022351889581500965,0.022135847828847643,0.08083642222547799,3.9678000017362436e-05,0.005107817551418957,0.006080856309905149,0.02526655928013978,2.928367767829343e-06,6.486495846375472,3.225931413971901,3.260564464634932,6.519743515858044,3.2468688982188088,3.272874633716318,340000,200.7504358291626,6735.78285241127
50,0.022709085905095672,0.92,nan,0.92,0,50,0.022709085905095672,0.022190315642619602,0.11064755886699786,0.0019167026382772567,0.0067229861075327295,0.009245836804435682,0.03805591110149431,3.411731179725486e-05,6.475891603827375,3.218612522427539,3.257279042715486,6.504337994871108,3.2406283225517827,3.263709678891453,350000,201.89898347854614,6937.681840658188
50,0.019529307077618664,0.96,nan,0.96,0,50,0.019529307077618664,0.020610908750016244,0.10720555545410493,0.00014656009594982145,0.006543619505869216,0.007747165266317201,0.03760670147039824,4.705933227011627e-05,6.482462718371953,3.222918057900962,3.2595446694456345,6.509549438101363,3.2453808590191056,3.2641685286636246,360000,201.40304684638977,7139.084892749786
50,0.31934216462246495,0.44,nan,0.44,0,50,0.31934216462246495,0.29739251675298756,0.8195264790050262,0.00045684621290587035,0.3128055851097869,0.30355717097013535,0.8195264790050262,3.1212205903241586e-05,6.489190048979939,3.2294219401601283,3.259767992522188,6.516491556511507,3.2475637648792737,3.268927854081168,370000,203.5412015914917,7342.626098871231
50,0.01601532488817422,0.96,nan,0.96,0,50,0.01601532488817422,0.02068293409330416,0.11460554388328922,0.0002981055032567903,0.006444865213308957,0.007354313613685221,0.03405569505359485,6.900531228015705e-05,6.478240457488697,3.2195929065327604,3.2586475782534112,6.505817019232946,3.2432623408529366,3.2625547483421045,380000,199.45142674446106,7542.077530622482
50,0.020334270174984948,0.92,nan,0.92,0,50,0.020334270174984948,0.024044632979995706,0.14801268359750885,0.00024976801384185565,0.008082977149655097,0.008572178405981816,0.03283057238687992,7.867033467223727e-06,6.486180023345037,3.2257343003909438,3.260445636918777,6.520245122116838,3.2487668000968037,3.2714781835806606,390000,200.20537185668945,7742.282906532288
50,0.021931864658090133,0.92,nan,0.92,0,50,0.021931864658090133,0.02344750155665114,0.14711596320796066,0.0007685926522083136,0.007817208762001262,0.007660948256280948,0.026283883961703836,3.6036637422569295e-05,6.484939332063304,3.2273925074494216,3.257546828043754,6.527574746788804,3.2511981967154293,3.276376395583573,400000,201.50942373275757,7943.79233455658
50,0.01943753021361986,0.88,nan,0.88,0,50,0.01943753021361986,0.025504033791007356,0.1251856255791654,0.0002788951865784206,0.005540277689073974,0.006647020053964826,0.02713547899287516,1.1696792301396641e-07,6.489226495535272,3.228405721940417,3.260820907858601,6.5227201502496115,3.2485224760220777,3.274197576434555,410000,200.94762134552002,8144.739959955215
50,0.02348356884299398,0.9,nan,0.9,0,50,0.02348356884299398,0.02151347364494001,0.1321984990690492,0.0005862085499804891,0.008769685106234956,0.010235369104846967,0.03454668935506566,9.454381323736882e-05,6.486818497373219,3.228147064439175,3.258671450697113,6.504630350877589,3.2373350203586604,3.2672953456082214,420000,201.69070982933044,8346.430679321289
50,0.022135760823010546,0.92,nan,0.92,0,50,0.022135760823010546,0.030634610207043746,0.1984873033531329,0.0015474495496768936,0.009038437441104701,0.007469278777525844,0.029265297525222,2.566597174031779e-05,6.485340818411875,3.2283286661406696,3.257012196041944,6.513094411772178,3.244973675689645,3.2681208352339057,430000,200.7715129852295,8547.202196359634
50,0.014952231148382874,0.96,nan,0.96,0,50,0.014952231148382874,0.018138845720075528,0.09833734920190584,0.0008162120831146091,0.002712638267843683,0.004302553994833419,0.020629773301931942,1.6900217649773452e-06,6.48813758389751,3.2285712589212707,3.259566390768018,6.5000372283995915,3.2346471567329194,3.265390074753602,440000,200.34783172607422,8747.550032615662
50,0.04558915147571975,0.96,nan,0.96,0,50,0.04558915147571975,0.1594225425449081,0.8280099247526345,0.0006518003655173743,0.04213570885199695,0.16014390854764968,0.8280099247526345,2.2527312888098727e-05,6.483531626438346,3.2238624478843265,3.2596691715523436,6.501496670054157,3.2343816255589632,3.267115051578025,450000,201.63128876686096,8949.181325435638
50,0.013439230029359652,0.96,nan,0.96,0,50,0.013439230029359652,0.012983117064966769,0.0605377078574072,4.926843455271834e-05,0.005221658011822006,0.005995470989671527,0.021227177032122846,4.237178692856336e-06,6.482911653372417,3.223817923719459,3.2590938042682804,6.526016988520938,3.2493688088376786,3.2766481837983377,460000,201.88147521018982,9151.0628054142
50,0.02437900159271804,0.88,nan,0.88,0,50,0.02437900159271804,0.028695375162906267,0.1698695413560294,4.172320379763894e-05,0.005871417448367698,0.0070784445739690985,0.03660757140521216,4.162669633028804e-05,6.481525393210097,3.225074074741486,3.2564513916347453,6.523419033978732,3.2484662720154893,3.2749527900167483,470000,200.60662841796875,9351.669437885284
50,0.01710701475350477,0.98,nan,0.98,0,50,0.01710701475350477,0.01872231443224816,0.1285659351781382,0.00045656314367958917,0.006644244259339967,0.006074579362927025,0.024134640895901782,2.5579636242556436e-05,6.493007219907552,3.231622972507981,3.261384372928179,6.532220339770504,3.253437831093622,3.2787825278522953,480000,199.2846519947052,9550.954094171524
50,0.018271309484382502,0.94,nan,0.94,0,50,0.018271309484382502,0.015252213629053595,0.0653716089040207,0.0017212329854965347,0.009170769053707586,0.0098193146971562,0.03712499970213182,2.3495205351210108e-05,6.489696131396785,3.2289736718737005,3.2607225051616773,6.506120883216149,3.2400867276035514,3.2660341831662985,490000,198.151269197464,9749.105367898941
50,0.018827333892808315,0.92,nan,0.92,0,50,0.018827333892808315,0.01601131945947831,0.05375477875449419,0.0003950773111611808,0.006711272225473579,0.005863150250263429,0.02535472921948767,7.672504713143041e-05,6.487074501909489,3.2303012160129474,3.2567732881445077,6.505739578088528,3.2380119824175067,3.267727621468894,500000,176.101083278656,9925.206455230713
50,0.018423104149493563,0.96,nan,0.96,0,50,0.018423104149493563,0.01614414252062733,0.06156818852963833,8.70515534960592e-05,0.004809957425987796,0.006372560675613072,0.028652711285228394,1.0906579556158036e-07,6.48810469577952,3.2266361976430296,3.261468507365806,6.507896157095895,3.2378816002785227,3.2700144376383298,510000,168.38852310180664,10093.594982862473
50,0.018823539207119964,0.96,nan,0.96,0,50,0.018823539207119964,0.024749423262570278,0.1635963671961254,0.00048276954428999597,0.007645633012783806,0.009238638413308704,0.04011446777018546,1.3919153929620176e-05,6.491288429206771,3.2291929022047117,3.262095531762903,6.519867350760004,3.2447881179221945,3.275079302429419,520000,168.23358726501465,10261.828574419022
50,0.01396510411398786,0.98,nan,0.98,0,50,0.01396510411398786,0.011546457124669738,0.05924845209380765,0.00046379489889414316,0.005419422970313847,0.006550682802625097,0.025468296121884615,3.6087314823601835e-05,6.493945983924026,3.228580205083323,3.26536595364686,6.503855377104434,3.2375722468276815,3.2662829777791376,530000,168.1116898059845,10429.940272331238
50,0.014274219858282793,0.96,nan,0.96,0,50,0.014274219858282793,0.013779823367118063,0.06359412937191289,0.000210406850378847,0.0040714634602587,0.006143279020550171,0.031783072552600045,1.8962492392304853e-05,6.464346857830496,3.214071146469407,3.2502757632455097,6.529754677123476,3.2503011734807874,3.2794534877880297,540000,169.18212747573853,10599.122405290604
50,0.014762444897547654,1.0,nan,1.0,0,50,0.014762444897547654,0.011065627691462002,0.04544396478725243,0.00030154737073084803,0.0036784280397835585,0.005017599446209801,0.022075760523501575,3.377305560392507e-05,6.486055344919256,3.2255497173786214,3.260505735403076,6.502282837148439,3.235222765025862,3.2670600319222936,550000,168.62683629989624,10767.749245643616
50,0.033319141330186285,0.88,nan,0.88,0,50,0.033319141330186285,0.09571323150403745,0.6768246623899818,0.0006353976929141525,0.006965815102259932,0.008539626231795324,0.04596077657670139,1.1269650184053681e-05,6.496378150773616,3.233786136338936,3.262591899480096,6.515549460260039,3.242048202776121,3.273501274483414,560000,168.4589717388153,10936.208221197128
50,0.023506134406445396,0.84,nan,0.84,0,50,0.023506134406445396,0.023463929914771912,0.09130838124643864,9.760481641196694e-05,0.004712524722823162,0.0064644962839752445,0.03560434758774356,4.793874693653777e-06,6.506250178448011,3.2391067012207984,3.2671433800146956,6.510825910914855,3.243482477811223,3.267343452813175,570000,151.20741081237793,11087.415635824203
50,0.02474936173608027,0.96,nan,0.96,0,50,0.02474936173608027,0.0907189630504056,0.6551648938441521,0.0011017828256557232,0.017721388143439182,0.09116138627467445,0.6551648938441521,7.562525005000431e-06,6.485845986862724,3.2304785110259457,3.255367447825155,6.506085051294505,3.2382159226705167,3.26786905404244,580000,141.3646321296692,11228.780272722244
50,0.018605506676824715,1.0,nan,1.0,0,50,0.018605506676824715,0.012338997449169638,0.049177352329262125,0.0008138752963496865,0.011197798308407454,0.009832607994093877,0.04305088547789249,4.3407769100806126e-05,6.490363815122603,3.225808366159384,3.2645554253296245,6.514393600230062,3.243892401272982,3.2705011880519703,590000,141.0234715938568,11369.803748607635
50,0.02543906718622713,0.9,nan,0.9,0,50,0.02543906718622713,0.03827276810456139,0.19772271353645154,0.0012540810559562576,0.006226721861554847,0.008561600928526723,0.04137479010505174,1.3787413905112789e-05,6.476326364540109,3.2201289263555295,3.2561974351055323,6.51365381011385,3.2428910687439827,3.2707628010711605,600000,139.7042043209076,11509.50795674324
50,0.033348559928399676,0.92,nan,0.92,0,50,0.033348559928399676,0.09573695056356661,0.6927705511552381,0.0004387276515109839,0.024181677521029364,0.0937028001704777,0.6750683212861188,2.088255004861761e-06,6.48200922170547,3.222256923609312,3.2597523116859604,6.514347880994642,3.2449906074114114,3.2693572673167774,610000,140.89773035049438,11650.405693769455
50,0.01785408044321862,0.98,nan,0.98,0,50,0.01785408044321862,0.012957024908234603,0.05813208407278547,0.0002630098299517547,0.010112059857358904,0.012568588162125444,0.05813194340217498,4.518269376196926e-06,6.498989954494036,3.2349845784162294,3.2640054345172107,6.499301233222157,3.2319723696824183,3.2673288587335696,620000,141.861310005188,11792.267008781433
50,0.020871811985224153,0.86,nan,0.86,0,50,0.020871811985224153,0.02865828278675418,0.11364758201683532,0.0001598387563122583,0.01682646722403148,0.02866346058749167,0.11364758201683413,1.2243981609316723e-05,6.484994716507613,3.224738484591588,3.2602562238663273,6.517142532704646,3.2480476205723816,3.2690950205302536,630000,140.75554251670837,11933.022555112839
50,0.017692734783378707,0.96,nan,0.96,0,50,0.017692734783378707,0.020218614321561346,0.10058575869887659,0.0003620611657420003,0.0027382319891647634,0.0040496681705853655,0.018042700482588825,1.545544606018634e-05,6.493605265453602,3.2309686369672943,3.262636610552123,6.520140293387188,3.2470767386927193,3.2730634153471048,640000,140.18098664283752,12073.203545570374
50,0.027572912806932245,0.94,nan,0.94,0,50,0.027572912806932245,0.07782135581763575,0.5359761225726831,0.000681412146203153,0.0155767150155341,0.07460931548708732,0.5359761225726831,9.107723796891731e-06,6.492918228631185,3.231210181198907,3.261708025353354,6.516800918890944,3.244275955639177,3.2725250878725465,650000,139.5629255771637,12212.766474962234
50,0.015289418972697127,1.0,nan,1.0,0,50,0.015289418972697127,0.0111045037662474,0.038445794172876455,0.0001967700168396553,0.005552487251324527,0.0072219405122189275,0.023318491403366837,1.0901265316332065e-05,6.489551629249827,3.23056379443001,3.2589877900703677,6.528371712261093,3.2498982685405933,3.2784734871377395,660000,142.41146969795227,12355.177948236465
50,0.015321701007599255,0.98,nan,0.98,0,50,0.015321701007599255,0.012031411497992668,0.0562425382693328,0.00020835710155873963,0.007747651320517142,0.010628407678144365,0.04165366894690714,4.14388170401625e-05,6.491380041184009,3.2314187389627245,3.2599613872513244,6.518065865032182,3.2443950368533567,3.2736707798285094,670000,139.607901096344,12494.785853624344
50,0.020695778489584257,0.96,nan,0.96,0,50,0.020695778489584257,0.05926087655333672,0.42783267802633507,0.000606673656471643,0.014190402130032354,0.05954761335965086,0.42783267802633507,1.4231526485511403e-05,6.5032472068883305,3.2360181102562104,3.2672290481721684,6.505244740245233,3.236242332975156,3.2690023228120344,680000,138.97424721717834,12633.76010465622
50,0.02185093792160885,0.84,nan,0.84,0,50,0.02185093792160885,0.023384854495704783,0.0962396842677411,0.00021381230470296497,0.006178231927961122,0.006596523267189007,0.02183872554528621,3.282941924076521e-05,6.496661514298164,3.2341744724263215,3.26248705374431,6.502916725604783,3.2372547460157897,3.2656619534243205,690000,139.36549544334412,12773.125603675842
50,0.017143326335194612,0.94,nan,0.94,0,50,0.017143326335194612,0.020409249666262105,0.11524231191695443,0.00026956763581004184,0.00714440459890256,0.009104938777230199,0.03639794436866667,2.5992862458412702e-05,6.477639454752657,3.2218437773195086,3.255795694376463,6.509533548225338,3.2416096538815946,3.267923896961417,700000,139.45005345344543,12912.575661420822
50,0.02166590650081282,0.92,nan,0.92,0,50,0.02166590650081282,0.04129212115101909,0.2826264518880654,0.00040719101236233457,0.005954475848717112,0.008420053937350073,0.04180556104521903,7.28913682573884e-06,6.493910111747005,3.2306813107115113,3.2632287962885815,6.508472847184213,3.2397658926429327,3.2687070184094456,710000,139.63346099853516,13052.209126234055
50,0.028399713849077433,0.96,nan,0.96,0,50,0.028399713849077433,0.07387657734536555,0.392556709392311,0.0002880204568060929,0.021868872968656396,0.07504661649401666,0.392556709392311,1.0892656552297098e-06,6.487682152236042,3.228459756084191,3.2592223077983125,6.509736865716817,3.241399936475803,3.268336911767024,720000,139.28656101226807,13191.495691299438
50,0.021612830547859136,0.92,nan,0.92,0,50,0.021612830547859136,0.03368829152992637,0.22348353310075603,7.661810613032727e-05,0.006737819515283168,0.008076184071572007,0.02723122437708811,5.756967967196491e-05,6.495341417223567,3.2330235808324295,3.262317902060571,6.511651944212252,3.2399419878974496,3.27171001980218,730000,139.03738451004028,13330.533079147339
50,0.01492360181002231,0.98,nan,0.98,0,50,0.01492360181002231,0.022651409396783992,0.15468558078710887,0.0007087697887125932,0.004844008166275593,0.00590251317779497,0.022495388350170842,7.059389458330401e-06,6.500931901152302,3.23642511703625,3.2645067762258386,6.5279792710820095,3.246991825731145,3.280987502509611,740000,140.24982142448425,13470.78290438652
50,0.01611125140109718,0.96,nan,0.96,0,50,0.01611125140109718,0.01856099020346797,0.11599756641862705,0.0005056483461273187,0.006807033270144126,0.007128790627734388,0.03151198241151143,2.5782979761190816e-06,6.488309688973216,3.2292730899882462,3.2590365868133646,6.5077648794111465,3.2427648680050054,3.264999957281351,750000,139.96610355377197,13610.749011993408
50,0.11183208645716841,0.74,nan,0.74,0,50,0.11183208645716841,0.20209411750760292,0.5793976196062645,2.446831239211189e-05,0.09555066615119319,0.2058855070273769,0.5793976196062645,8.093522529395436e-07,6.491350196095757,3.2284349341005583,3.262915280122066,6.509020792481472,3.2431796708302723,3.2658409899683365,760000,138.78385210037231,13749.532867908478
50,0.021953871752459903,0.96,nan,0.96,0,50,0.021953871752459903,0.01601386313307687,0.074038147777007,0.0015171664285806852,0.009743720865323015,0.010736096119982922,0.03670676592075117,4.445207316239319e-06,6.485385415421661,3.2217363737363858,3.263648962632285,6.520374956624037,3.245680083057515,3.274694842542707,770000,139.65298008918762,13889.185852050781
50,0.08412933774990625,0.84,nan,0.84,0,50,0.08412933774990625,0.20438079947700324,0.7135286171108074,6.740553800788085e-05,0.07482278578193548,0.20693730122662216,0.7135286171108074,4.220001225413439e-05,6.504970221921987,3.2360041879053747,3.2689660955580857,6.511239140361571,3.242453299685009,3.26878586646498,780000,139.17316365242004,14028.359019517899
