Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.08397051981783436,0.66,0.6571428571428571,0.6666666666666666,35,15,0.08397051981783436,0.15114465187979576,0.5575307188057547,0.0008066949559462078,0.049349953321083696,0.14809294743080811,0.5574215968643748,1.2468398276122006e-05,6.510532942701709,3.2411925761190123,3.269340400045353,6.556717452758113,3.269234825063622,3.2874826778381387,210000,163.07990527153015,3880.5118753910065
50,0.06293842505962342,0.9,1.0,0.5833333333333334,38,12,0.06293842505962342,0.16205408703355023,0.6850702180892895,1.8425400344801446e-05,0.005871672773449367,0.005411128379693725,0.024033847935492472,1.807362257000289e-05,6.503629670850855,3.234036339267045,3.2695933840090774,6.549998457550446,3.2624010917431576,3.287597349489271,220000,164.16944217681885,4044.6813213825226
50,0.025765493506575105,0.94,0.9565217391304348,0.75,46,4,0.025765493506575105,0.07019812882993812,0.5068757962901742,0.0006102074551621595,0.015094812078496824,0.07058091132284793,0.5068757962901742,2.487004725876263e-05,6.504966495488279,3.2367462357913017,3.268220271987068,6.5512285554169765,3.2643503929173385,3.286878140330819,230000,162.68242692947388,4207.363752126694
50,0.02488322632033838,0.92,0.95,0.8,40,10,0.02488322632033838,0.05194409245043339,0.36682510094273557,0.00013730719076740505,0.012559450796932145,0.050888105590831526,0.3667308703897404,4.720140506619952e-06,6.497466747435824,3.231316593847529,3.2661502028818035,6.5303173658505385,3.2541641766160208,3.2761530597100146,240000,235.1564245223999,4442.520180225372
50,0.08629919676997364,0.84,0.926829268292683,0.4444444444444444,41,9,0.08629919676997364,0.19042721046605404,0.7308478777690756,0.0006090364391984626,0.06694818082415793,0.19248111917650534,0.7308459123398077,1.663966446951992e-05,6.506191916615754,3.240808723913576,3.265383221965805,6.547783475530744,3.2629130671525743,3.2848704238727437,250000,270.1389424800873,4712.659126996994
50,0.02490893688465563,0.88,0.8863636363636364,0.8333333333333334,44,6,0.02490893688465563,0.015032782120721575,0.058352279762013515,0.000642272409299538,0.008401521548767934,0.007805849356917803,0.02929707265993975,9.903042043069021e-06,6.516970974065403,3.2451861059095677,3.271784766826655,6.554693391189647,3.267266850760863,3.2874265538707164,260000,268.8933081626892,4981.552439212799
50,0.08889720455456772,0.82,0.8809523809523809,0.5,42,8,0.08889720455456772,0.19823491591722334,0.7990873979134882,0.00019259011337408039,0.05253393393418523,0.18668080180189184,0.7990873979134882,2.4564908992330547e-05,6.511291116148346,3.2417291612339056,3.2695620100267426,6.548788898963947,3.264712558866399,3.284076308112002,270000,266.94717478752136,5248.499617815018
50,0.06152153198698837,0.86,0.925,0.6,40,10,0.06152153198698837,0.13882845507012076,0.538381264749591,0.0003616561736118906,0.04875723242936032,0.1414288739149779,0.538381264749591,5.321207691921792e-05,6.5109005148378385,3.2404354291779685,3.2704649889884965,6.559145105961196,3.26734291692524,3.2918022274070333,280000,266.7415795326233,5515.241201400757
50,0.0196285478235119,0.98,1.0,0.9,40,10,0.0196285478235119,0.013161188040423107,0.05164833690337545,0.0006182817123468465,0.005579509608123669,0.005349503298773927,0.02346192020815885,7.431556373973212e-05,6.5141378670249255,3.24389940686417,3.270238449901939,6.547842975734007,3.2645105866770407,3.283332393991928,290000,268.3614752292633,5783.602680444717
50,0.027704506001016264,0.98,1.0,0.8571428571428571,43,7,0.027704506001016264,0.08171891877832997,0.5924982049598355,0.001147807123798578,0.013796588151578313,0.0701580141880946,0.5041727877297226,8.646273664545193e-06,6.504770195044271,3.233416470220777,3.271353801819795,6.540611465705094,3.259068380470502,3.2815430466390287,300000,267.42419171333313,6051.026876211166
50,0.04531484950195426,0.86,0.8863636363636364,0.6666666666666666,44,6,0.04531484950195426,0.10319713439545138,0.6691649917307118,0.00041945065154050387,0.004067694449688542,0.005014361733761655,0.024167601739095934,1.2509381824066246e-05,6.495667425608921,3.2309535355097605,3.2647137676257625,6.539966787724841,3.2561221021678137,3.2838447779827074,310000,267.2272062301636,6318.254086256027
50,0.05471698707343885,0.84,0.9024390243902439,0.5555555555555556,41,9,0.05471698707343885,0.12781993563746097,0.6392848509901672,0.000563460191770504,0.03688531992561984,0.13071063694202187,0.6392848509901672,1.0638574956034486e-05,6.499402547401622,3.2301966244052513,3.2692059646616802,6.553697439589091,3.269098814520392,3.2845986118495647,320000,268.7015039920807,6586.955593585968
50,0.0416714858742805,0.9,0.9090909090909091,0.8333333333333334,44,6,0.0416714858742805,0.12388782075281157,0.8039667651856608,0.00035475690370961876,0.01921407604368624,0.11220463123219702,0.8039667651856608,1.80449447414327e-05,6.505774564509187,3.2363367111746073,3.269437899788256,6.561086098078954,3.26899553291251,3.292090542707665,330000,270.07842445373535,6857.034027814865
50,0.024673171659971346,0.82,0.9142857142857143,0.6,35,15,0.024673171659971346,0.022979303237549115,0.08630792718549268,0.00032858027019776886,0.0056594855258764575,0.009781616825521042,0.060411923904638454,6.584756315874962e-06,6.50505052788247,3.234633070072377,3.270417649099491,6.552708298507506,3.2652457890681705,3.287462396343095,340000,270.15225982666016,7127.186292171478
50,0.02503061669308126,0.9,0.8857142857142857,0.9333333333333333,35,15,0.02503061669308126,0.030176949141058184,0.14022779542614983,0.0008065669160890118,0.007804085292435778,0.008642932982762763,0.031323533201502385,2.001696401984776e-05,6.501304691428275,3.2318436222907088,3.269461032717918,6.536622566863796,3.254113967582797,3.282508448476078,350000,270.46854519844055,7397.6548409461975
50,0.018099981846486243,0.96,0.9459459459459459,1.0,37,13,0.018099981846486243,0.012415476167171069,0.05827351474607803,0.0030013164819234633,0.006964505191541858,0.008707522593828882,0.039156153319167775,6.625563777204468e-05,6.515563465949099,3.2389429969489703,3.2766204784152775,6.54280113928128,3.258062523626083,3.2847386071635523,360000,270.86197805404663,7668.516823768616
50,0.01741106086144216,1.0,1.0,1.0,41,9,0.01741106086144216,0.013864000634324835,0.04543425512105148,0.00012436494529388664,0.006584594458034261,0.007968686875764651,0.03806872276624851,1.7543220955928973e-06,6.5108304658990654,3.23835257498477,3.2724778826761773,6.5506214413266886,3.2633626132416156,3.2872588768909656,370000,270.74298548698425,7939.259819984436
50,0.024779092941438177,0.96,0.9512195121951219,1.0,41,9,0.024779092941438177,0.03800582812186885,0.20031702948283808,0.0007515055721825092,0.004831450520096176,0.005510651631327333,0.018660186214781715,3.0755223158901446e-06,6.497790912111306,3.227690846564517,3.270100090352519,6.54000776947158,3.2561484023939857,3.2838592422912236,380000,270.653933763504,8209.913757324219
50,0.022657130937874664,0.88,0.8536585365853658,1.0,41,9,0.022657130937874664,0.024826200090597193,0.11444421697578355,0.000547896557224592,0.003269648575741914,0.004928217276757226,0.02279124714300429,2.436133454075673e-06,6.503349800430143,3.2339800516198607,3.269369799148629,6.524261672177958,3.24319394385843,3.2810678349038627,390000,268.9088521003723,8478.822613716125
50,0.02257594897800079,0.9,0.8974358974358975,0.9090909090909091,39,11,0.02257594897800079,0.02524519218786052,0.15265757069158037,0.0006811770531091055,0.005239112175771052,0.009357071231955276,0.05134337792671251,3.724692095546933e-05,6.517333629667646,3.246593563084229,3.270740089951767,6.533210696910905,3.252604855528364,3.280605790376931,400000,271.3889844417572,8750.211602687836
50,0.030714049808966713,0.88,0.9210526315789473,0.75,38,12,0.030714049808966713,0.07879282709858507,0.5646984279936195,0.000874623432419952,0.0028529970173762804,0.0038976187840803187,0.016969346823046405,1.6691737760476943e-05,6.507431227212569,3.2386446976577488,3.268786533192638,6.532327550488053,3.252494296702336,3.279833234807478,410000,270.13495922088623,9020.346565961838
50,0.019403289988937013,0.96,0.9512195121951219,1.0,41,9,0.019403289988937013,0.017628451481615442,0.09435490580274494,4.5987845571048014e-05,0.006883159719521724,0.008116673072203606,0.03467604590791876,1.0728510696556004e-05,6.502083826062736,3.236509140374265,3.2655748259480113,6.5349602556222735,3.2526509209732963,3.282309365571135,420000,270.3995678424835,9290.7461373806
50,0.022564667676704207,0.96,0.9767441860465116,0.8571428571428571,43,7,0.022564667676704207,0.08809299358337569,0.6349272027229954,0.0008382871127987912,0.003611956296555521,0.0038371980625213817,0.01689014253864607,5.9970100025841244e-05,6.516886879299948,3.2437846182836583,3.2731021670310354,6.530625624626607,3.2526353761285516,3.2779902603224764,430000,269.95132088661194,9560.69746184349
50,0.05359072415926864,0.74,0.75,0.7,40,10,0.05359072415926864,0.1013424052792778,0.5491046650686856,0.0008705589618677179,0.003241845349539456,0.0053482248081800415,0.02400114381182944,3.5448043530506013e-06,6.510485578892956,3.2380161601165716,3.27246932802577,6.535781026854819,3.256021216298101,3.2797598953662246,440000,270.17116045951843,9830.868626832962
50,0.022021166882715,0.92,0.8947368421052632,1.0,38,12,0.022021166882715,0.02816396778863175,0.12754562616039222,0.0003813269320887547,0.0043181575196602215,0.005266180836993275,0.023984742408976627,5.23873361243099e-05,6.501042650490004,3.2362559908679143,3.264786658255198,6.546685283337658,3.2648691659398548,3.2818162064638154,450000,269.68612813949585,10100.554760694504
50,0.046618751994397564,0.96,1.0,0.8333333333333334,38,12,0.046618751994397564,0.14757200560657838,0.7977338074178278,0.00042455102277144663,0.03384846459895798,0.14959307160738416,0.7977338074178278,4.6982324773070516e-05,6.502656724842167,3.2341026455984014,3.2685541660715245,6.5540952533213686,3.267083335515644,3.2870119495267796,460000,268.7378089427948,10369.292573928833
50,0.011679036440838347,1.0,1.0,1.0,44,6,0.011679036440838347,0.010161084447692904,0.04453130854175905,0.00017192797937248816,0.0035877197403652366,0.004594169736127928,0.017795289310812368,3.289673135142834e-05,6.503788091071106,3.233703768493656,3.2700844454046614,6.561330731502318,3.2684096082870906,3.292921122479459,470000,269.43332505226135,10638.725902557373
50,0.030679130859016697,0.92,0.9230769230769231,0.9090909090909091,39,11,0.030679130859016697,0.09016205667162279,0.6490400872190198,0.0003082420303787553,0.01911148401779112,0.09038801652593786,0.6490400872190198,9.788470906865743e-06,6.5156370488120645,3.2402706140508033,3.275366429516557,6.518332057524609,3.2455807286147014,3.2727514175187764,480000,269.9333276748657,10908.659234285355
50,0.04113881295094664,0.9,0.9285714285714286,0.75,42,8,0.04113881295094664,0.09003231964639927,0.41544132618903157,0.0005963856535075862,0.019698822607322232,0.07795341270026974,0.4154405676978714,3.81702420475874e-05,6.494392839685213,3.227315226421633,3.2670776588818806,6.533345554547868,3.252418425869474,3.280927160786139,490000,269.8828399181366,11178.542078495026
50,0.04427889967194098,0.8,0.8157894736842105,0.75,38,12,0.04427889967194098,0.08440896614791966,0.43061456101153134,0.00023502497548244516,0.02055960059865384,0.08331433878541575,0.43061417792543993,4.6832594435830543e-07,6.504093211984674,3.2358978353132,3.2681953807980704,6.5370756436136634,3.2531562415597746,3.2839193621712424,500000,269.4470820426941,11447.989164352417
50,0.03124861357226151,0.82,0.7857142857142857,1.0,42,8,0.03124861357226151,0.033333577968210994,0.11189867722008662,0.0007151247538214056,0.004927308894008846,0.004684112433085767,0.01618722108146642,4.342707574750415e-05,6.504721033494783,3.2311201593648415,3.273600913309862,6.538208696925262,3.2558208241586133,3.2823878394007475,510000,270.505304813385,11718.494473218918
50,0.031053586512412502,0.92,0.9302325581395349,0.8571428571428571,43,7,0.031053586512412502,0.10493612741779451,0.7560528091313273,8.50043741216222e-05,0.020099023898578972,0.10529238491113646,0.7560528091313273,1.664907759063583e-05,6.49069325048921,3.225493054529608,3.265200268322526,6.550369334555576,3.2621593377987654,3.2882100266105154,520000,270.19960165023804,11988.69407916069
50,0.025228079977510944,0.92,0.9069767441860465,1.0,43,7,0.025228079977510944,0.02958367273713404,0.19638176936604243,0.00047390058645391253,0.0027334333341140953,0.002788489629449988,0.010224795216386251,5.513158261437334e-05,6.508105503118173,3.2360840338884405,3.272021454772351,6.546493453956436,3.26233564758948,3.2841577452328927,530000,269.91794633865356,12258.612029075623
50,0.014781557603925846,0.96,0.95,1.0,40,10,0.014781557603925846,0.015031824137841338,0.08201798181819775,0.00019138904477494084,0.002924837517836131,0.003533151341270458,0.018299246735015817,1.7374145204751557e-06,6.511744218729615,3.2375773816974056,3.274166857238347,6.538995753497121,3.256709441967968,3.2822862743020758,540000,271.12252497673035,12529.73455786705
50,0.024189164712654244,0.92,0.9,1.0,40,10,0.024189164712654244,0.021482586177557425,0.12443006845469184,0.000555997538074865,0.004206033167243724,0.005794755724488875,0.02275447305999667,1.1356677773965984e-05,6.51347349958814,3.2398907916680875,3.2735826585108017,6.547257098848346,3.2576948672617663,3.2895621583644585,550000,269.0970332622528,12798.831594944
50,0.017973397136425304,0.92,0.918918918918919,0.9230769230769231,37,13,0.017973397136425304,0.01656921743016773,0.06415158644258617,0.0004859007586373587,0.005941185757345293,0.008297594028546846,0.050526512243488364,3.1791432357153315e-05,6.508012884273787,3.2357654826367632,3.2722473296971897,6.548278621709829,3.260444672307833,3.2878339523993834,560000,269.19068479537964,13068.022283554077
50,0.019510148309997505,0.96,0.9743589743589743,0.9090909090909091,39,11,0.019510148309997505,0.026890693771050595,0.17732773958238346,0.00030111691493284187,0.003736401713195571,0.004609388188262383,0.0160436887649944,6.888745124333795e-07,6.5169338290262235,3.2408890693421006,3.2760448160719364,6.553587693417327,3.2615829962691905,3.292004727290253,570000,269.4535095691681,13337.475797176361
50,0.015414288048240606,0.98,0.975,1.0,40,10,0.015414288048240606,0.011577969784392846,0.052268371016102835,0.0005382410099810664,0.006681182692831328,0.007827480560935308,0.041520696637206145,1.5143574323247394e-05,6.510627968351851,3.238254105244506,3.2723738453192506,6.539717569877409,3.25547426093093,3.284243426143557,580000,269.75066232681274,13607.226463317871
50,0.13136063890756064,0.82,0.972972972972973,0.38461538461538464,37,13,0.13136063890756064,0.2633683153894874,0.7652981933426234,1.1332171576242112e-05,0.11970892518366111,0.2670223558134052,0.7652971495950671,1.450223723886701e-06,6.538641702523644,3.2534490148830315,3.285192716784648,6.538790928198325,3.255718123507729,3.2830728254926043,590000,270.5942826271057,13877.820753335953
50,0.021637306715663475,0.98,1.0,0.9166666666666666,38,12,0.021637306715663475,0.059140497776951,0.4285671930638396,0.0006565950665363696,0.015185978387633971,0.059754412553439204,0.42856531642434564,0.00017176387184308917,6.511873766206597,3.2385125307907376,3.273361189091782,6.537293085551254,3.255660851290539,3.281632171971221,600000,269.8256332874298,14147.646390914917
50,0.017341710672314426,0.98,0.9761904761904762,1.0,42,8,0.017341710672314426,0.019142059873350742,0.1178895691300099,0.0003360016575583366,0.005491130176587245,0.006385602706935824,0.025507897285939163,5.71694357687641e-05,6.50867500843892,3.2384800074592666,3.2701949413204003,6.546550686158434,3.2619827819376885,3.284567905979232,610000,268.96481227874756,14416.611207723618
50,0.01862297463413098,0.94,0.9473684210526315,0.9166666666666666,38,12,0.01862297463413098,0.015026841687641493,0.05758797660646203,0.0011151760294961233,0.004695600954073799,0.005291917443341902,0.018901552082166845,5.9850662331439874e-06,6.5154130922101166,3.242794854929032,3.272618255275448,6.540813543582524,3.258688712960137,3.2821247627746972,620000,269.4912085533142,14686.102420091629
50,0.015503308025288836,0.92,0.9069767441860465,1.0,43,7,0.015503308025288836,0.015696421611773495,0.07375346231671792,0.00046577860228269596,0.005581717657474078,0.004602341772166651,0.017352450698052253,0.00015506710040654598,6.526605803924351,3.2501470930858694,3.2764586747016686,6.533657821131565,3.253627207923716,3.2800305747301297,630000,269.5045335292816,14955.606957435608
50,0.02621405548415615,0.82,0.7857142857142857,1.0,42,8,0.02621405548415615,0.021479082550663945,0.0722306090740509,0.0007558249719233356,0.005198134535918621,0.005476336753009351,0.02074137248305452,0.00012425647961322728,6.5186678576766495,3.2409849195378295,3.2776828587952873,6.53736263330627,3.2551276103661877,3.2822350259439257,640000,269.897381067276,15225.504342794418
50,0.01554362386861618,0.98,0.9743589743589743,1.0,39,11,0.01554362386861618,0.013318626797840882,0.06971033470661687,0.0005362640144083858,0.004920689229727424,0.00580061879519461,0.021987537691535386,2.4924857385755228e-05,6.520041765421643,3.2465026489552224,3.2735390929558172,6.557696814215821,3.269371408040237,3.2883253791517157,650000,269.6928153038025,15495.19716835022
50,0.019550188510572237,0.92,0.9069767441860465,1.0,43,7,0.019550188510572237,0.017976379516706352,0.07356529983280696,0.00014193266869025334,0.0045358871036141725,0.0059633054311074695,0.024015352860015438,1.7706003267586867e-05,6.516121139960866,3.239970986638762,3.276150148694669,6.526816234724395,3.245202769840335,3.2816135518809313,660000,271.15856552124023,15766.355737924576
50,0.01890923576033865,0.92,0.8947368421052632,1.0,38,12,0.01890923576033865,0.016860396942414535,0.08201736093706727,0.0016026554038973684,0.005101451599482458,0.007200150876143977,0.031289113027715976,4.51517343522112e-06,6.5202387674936375,3.242991521467824,3.2772473461290788,6.551078133443755,3.265237068870831,3.2858409791064425,670000,270.3131136894226,16036.668855190277
50,0.013002664905182678,1.0,1.0,1.0,40,10,0.013002664905182678,0.011096293873690318,0.040781287658206544,0.0003325724681448039,0.005765242721210081,0.006227937084436343,0.01915456845902741,1.8938428683057396e-05,6.513787254538738,3.2372351763065783,3.276552054736329,6.537850895076516,3.2544134399843316,3.2834375326795584,680000,270.76070952415466,16307.429569244385
50,0.01745383865923356,0.98,1.0,0.9166666666666666,38,12,0.01745383865923356,0.014125628220037628,0.059529677704136974,0.0006181163046782845,0.007971329800634945,0.01120939780970195,0.059515883724672314,6.028439458710677e-06,6.5179840124194754,3.2431169920926397,3.2748670581959627,6.555899174605516,3.2660539823060963,3.289845087125455,690000,270.08988785743713,16577.519461631775
50,0.04064017973023963,0.88,0.8918918918918919,0.8461538461538461,37,13,0.04064017973023963,0.09600133563194685,0.5250418046188389,0.0001527923072648929,0.021935518183792753,0.08918565302609427,0.5250418046188389,3.697677825043044e-05,6.513972657575858,3.239384450708118,3.2745881603974567,6.53133152092348,3.250597056522546,3.280734510235125,700000,270.06366539001465,16847.583131074905
50,0.0116275729895655,1.0,1.0,1.0,45,5,0.0116275729895655,0.011831053018924814,0.04844752803547718,7.18853730258262e-05,0.0019849636351971607,0.0026732607992898316,0.008713582326805136,7.686540680590381e-06,6.508443832083749,3.2379599084222126,3.270483805679376,6.5541975326368815,3.266378829777498,3.287818714450242,710000,269.6629104614258,17117.24604535103
50,0.02136561542203084,0.88,0.8888888888888888,0.8571428571428571,36,14,0.02136561542203084,0.03253451923619079,0.15597884639664186,0.0005392980109358292,0.005508843902647402,0.008172524937431204,0.05256222660335741,3.682205379906822e-05,6.5138283031614925,3.2425913136632305,3.2712370540337914,6.546550252141783,3.262179308162814,3.284370978107646,720000,261.2031784057617,17378.449227809906
50,0.015039539384148246,0.98,1.0,0.9285714285714286,36,14,0.015039539384148246,0.012496898916476673,0.0761105579226139,9.22716060505202e-05,0.0050960278374418645,0.005279876279461236,0.02142715006362428,3.18021659911627e-05,6.503132726960844,3.2341258611710435,3.269006843124798,6.542727004590816,3.2556097718609336,3.2871172335085412,730000,234.2462499141693,17612.695481538773
50,0.016790536186710982,0.96,0.95,1.0,40,10,0.016790536186710982,0.025488023542091044,0.1730666684755782,0.00010814308213916851,0.004266330450124606,0.004433036153669938,0.02078753053082616,8.522969780048323e-06,6.510902397153937,3.2375242000947355,3.2733782295870055,6.541729312517621,3.2560094739576386,3.2857199630678227,740000,239.6192808151245,17852.314766407013
50,0.02178889403936411,0.9,0.8863636363636364,1.0,44,6,0.02178889403936411,0.02805771628611246,0.12709914683875678,0.0005677160715295004,0.004839880327299651,0.005949777370068789,0.02274070740395953,2.1975943606478143e-05,6.522226145552802,3.2452916294351795,3.2769344968208407,6.544631383875808,3.257007907130058,3.2876234361040026,750000,233.3058726787567,18085.620643138885
