Eval num episodes,Eval avg final dist,Eval success ratio,Eval mean final l2 dist,Eval median final l2 dist,Eval mean final landed,Eval mean any landed,Eval average final y,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.22618255288878367,0.4,0.22618255288878367,0.11562370693231279,0.16,0.42,0.13598038,2.2833923914203704,1.0806903941029329,1.2027020478809667,2.576310849900273,1.2003465168173058,1.3759642787021011,20000,35.79926657676697,357.99295949935913
50,0.2002488195496479,0.38,0.2002488195496479,0.09728710728562698,0.16,0.32,0.12600918,2.2579892148759906,1.0649489774016128,1.1930402480915854,2.5617380567267523,1.1941075581214853,1.36763054411016,22000,35.64726400375366,393.6402282714844
50,0.14582266541801203,0.42,0.14582266541801203,0.11279023770411559,0.26,0.44,0.017130457,2.250346611760175,1.0613905676091993,1.1889560671635955,2.496582885279896,1.1626607083859637,1.3339221869571753,24000,36.27026414871216,429.9104962348938
50,0.09606394352052373,0.58,0.09606394352052373,0.06861228831209251,0.28,0.48,0.007870213,2.218604936064145,1.0432120337947246,1.1753929228768407,2.523723937718601,1.1807255100019611,1.3429984276254183,26000,36.334309577941895,466.2448101043701
50,0.15420824641080844,0.4,0.15420824641080844,0.11362639233128399,0.26,0.46,0.027315937,2.2350806142878894,1.0529262121833185,1.1821544122490668,2.5286527562930594,1.1717800069747268,1.3568727669434166,28000,36.436004638671875,502.68081879615784
50,0.15014909536559404,0.48,0.15014909536559404,0.08289146387481702,0.12,0.36,0.012170229,2.176449087952631,1.0219927811645544,1.1544562959876534,2.5011566837486825,1.1476105746302445,1.353546150303264,30000,35.98323631286621,538.6640598773956
50,0.21335396416666683,0.38,0.21335396416666683,0.11262052837648068,0.18,0.36,0.049794625,2.190335939179767,1.0259599909930888,1.164375954263826,2.4620120832191974,1.1303217703313484,1.3316903281748538,32000,35.63036036491394,574.294424533844
50,0.1547355965603282,0.48,0.1547355965603282,0.08808625609860143,0.22,0.46,0.07260319,2.2146745152698615,1.03254580972883,1.1821287161318774,2.479396762521288,1.1469761452088212,1.3324205853459663,34000,36.48934459686279,610.783772945404
50,0.1681894898531762,0.56,0.1681894898531762,0.05863430014075427,0.2,0.54,0.062100668,2.219505204647925,1.036433181889582,1.183072048089433,2.4511190780237713,1.128519484571672,1.3225995853755668,36000,36.50068497657776,647.2844622135162
50,0.2022074342419532,0.38,0.2022074342419532,0.11356600302645059,0.24,0.42,0.078466155,2.209997529147407,1.0353066876469819,1.1746908229527928,2.417202650481807,1.1083575661547114,1.3088450827368514,38000,36.50919270515442,683.7936601638794
50,0.1759341298992236,0.58,0.1759341298992236,0.06512092901765251,0.12,0.46,0.09764225,2.180667875705011,1.0167418882378783,1.1639259439196326,2.434048059180162,1.123773001643483,1.3102751092292666,40000,35.93299174308777,719.7266557216644
50,0.10254784964971193,0.62,0.10254784964971193,0.053281782080038836,0.26,0.52,0.0056764614,2.175495629220158,1.0118705717569672,1.1636250572963343,2.409714961230123,1.1097780866041091,1.2999368561436921,42000,35.632901191711426,755.3595612049103
