Eval num episodes,Eval avg final dist,Eval success ratio,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.1589739329469028,0.1,0.1589739329469028,0.09276395983450109,0.3350034180335256,0.022684709319596423,0.22573898850928623,0.10546212845437888,0.42542969229893,0.015275191412985277,0.00871195061180647,0.01807149996451483,0.07438413500570705,2.090477933405043e-08,0.18600977338079935,0.006465150169730662,0.194412287966563,0.17217611179928183,0,0,5.464292526245117,5.46429967880249
50,0.12481816218238287,0.2,0.12481816218238287,0.08241837052058114,0.3501538541327147,0.015187731609458665,0.10548270808910314,0.11443581518740265,0.38529578374900875,0.0051356429034147355,0.06936780086645726,0.07127694784517481,0.20736526336700895,1.1701062802061517e-06,0.17134707661624218,0.11562622383770879,0.38569608806790495,9.443882071463871e-10,2.122892611342359,10000,115.32565975189209,120.7899649143219
50,0.11014321964590776,0.14,0.11014321964590776,0.06535381659338202,0.3072954087357689,0.013332392958908382,0.07281731682751218,0.069242153508297,0.34801912904664895,0.006871146580809104,0.11480800935843266,0.083955382431888,0.27324147828184225,1.5178394754308506e-06,0.23352879830550002,0.11041081102401792,0.3837334542592511,0.0005246280416377088,1.9198411707355878,20000,122.82271552085876,243.6126847267151
50,0.10564659110989102,0.34,0.10564659110989102,0.08209909081055113,0.3084546332912067,0.013060376434356227,0.0923183565392403,0.09796090334582014,0.4127297205382898,0.009240259239652418,0.09233750416699599,0.08520703029868992,0.3104770428947469,1.3038898400771381e-06,0.19173046894529341,0.12623787058854435,0.38775971560103056,2.8072287019714816e-10,1.804671812484659,30000,123.26092982292175,366.873619556427
50,0.12013575139799337,0.36,0.12013575139799337,0.0997946764245674,0.3260038084676981,0.010821181143470039,0.1125625611598387,0.10014089639416869,0.40446936074965184,0.00208987890234469,0.09890405617830353,0.08672998268137935,0.319193067698531,1.1597119161056412e-06,0.18534219324526938,0.12396506719284048,0.39655715699334637,1.4843853582286193e-09,1.7377244364310853,40000,123.18720030784607,490.06082344055176
50,0.10103496250054088,0.34,0.10103496250054088,0.08758147777469931,0.35734724418036556,0.008094826640571793,0.10727237768281934,0.09797164622514876,0.35632635285385084,0.0021940544799153804,0.10345885971502967,0.09574382550301735,0.31103142307366555,1.2996767179151096e-06,0.16880092268430588,0.11564261486443189,0.387873086077446,0.00031259028548492917,1.6966357220436126,50000,122.40146923065186,612.4622986316681
50,0.11344780170995233,0.38,0.11344780170995233,0.09705197886745408,0.3624045341154295,0.00298462354961119,0.11219632587356385,0.10169784298585113,0.38736152798703316,0.0030662083045639448,0.09258592681569981,0.09462181006051512,0.29855646394286733,1.474800160375051e-06,0.154643794090806,0.1258841397974991,0.3807755420792683,8.39166736631852e-10,1.6599006372803469,60000,122.6466453075409,735.108948469162
50,0.10229636928149921,0.3,0.10229636928149921,0.0885561134452619,0.36263117434643166,0.006624740243001751,0.10673461927728649,0.10331154338273871,0.3920837565999156,0.0033424720309773474,0.10892145976952028,0.07916473851372167,0.2927563684834679,1.3775992688704844e-06,0.1909409542842863,0.11410222006478844,0.3885112466910932,1.5431283474641868e-09,1.645234001530225,70000,122.89038324356079,857.9993362426758
50,0.10543783114903583,0.4,0.10543783114903583,0.09101424379054777,0.33301588342764676,0.001776046999123197,0.1491930685299333,0.12486284754174579,0.4063510066632778,0.0025881125409097606,0.10266005839190002,0.10050392471599788,0.2679780560528773,1.224737134699593e-06,0.15256504024091433,0.13419517602525396,0.3899012630579604,2.1095955600891423e-09,1.6176283620014866,80000,123.76697444915771,981.7663152217865
50,0.0925269354233754,0.34,0.0925269354233754,0.07000940436593371,0.3466183225382031,0.014503873797311117,0.1087348384743965,0.09132625705794578,0.38759808759101916,0.0008838548447938163,0.13936563903876437,0.09588232939741875,0.3070174617816763,1.794333994613509e-06,0.193085613356906,0.11848143289023305,0.3885886554963443,0.00025731048651826823,1.6240452827835443,90000,123.722571849823,1105.4888920783997
50,0.08863867312504174,0.38,0.08863867312504174,0.06503635221054015,0.24332156325538085,0.00941807612742306,0.10470815361105654,0.08286826053617541,0.3179726904162638,0.006993589791937127,0.1492906099631791,0.07245405994236655,0.2977750688235112,1.6927548849076159e-06,0.202176874970535,0.08297439617846783,0.3783556629956127,3.298974366608587e-10,1.6076142759798362,100000,129.44310760498047,1234.9320046901703
50,0.09556765720068273,0.46,0.09556765720068273,0.09391386964473214,0.3591828971829387,0.005910086090479309,0.09976843118643522,0.11227976636363307,0.39577878788409215,0.004032707919381212,0.11160690760898516,0.09328678596757642,0.3180750342558302,1.1454639473559887e-06,0.17069633363764333,0.10778828777033879,0.387041583686677,1.9999188073483358e-09,1.588872293502956,110000,128.99024391174316,1363.9222543239594
50,0.09908943430647225,0.38,0.09908943430647225,0.089623371123786,0.35153849296147494,0.0034702915794318327,0.10157112359858048,0.0817152332445093,0.37679020913024697,0.006030204150713924,0.12158418328239944,0.09214836354950355,0.2763490049133541,1.304100633900417e-06,0.18466856165922915,0.12986912212822857,0.3940090139039465,3.493267490641718e-09,1.5877083108449352,120000,128.57371854782104,1492.4959785938263
50,0.09250705648530713,0.42,0.09250705648530713,0.06589211619636537,0.290079160963079,0.006796627309437367,0.13134078425422335,0.09597881378998586,0.34413140943455095,0.008567575318582462,0.11352510138743431,0.1036934169231332,0.2977016651625674,1.2666049327215933e-06,0.17640744936932506,0.13778666751336516,0.3853643938941316,4.4278051477640746e-10,1.605007604022425,130000,128.85380387306213,1621.34978723526
50,0.09899609200943957,0.38,0.09899609200943957,0.0861494962911482,0.35450205326024353,0.003758717656963746,0.09933914153497776,0.07153312662819959,0.26163561690338183,0.008976890765777627,0.1403257554864995,0.09479495265821979,0.31204023380530116,1.820561560749736e-06,0.20234509782573987,0.11986803359727448,0.3889314163949043,0.00047827689754293085,1.5588541730198524,140000,127.41027331352234,1748.7600662708282
50,0.08893798136201019,0.4,0.08893798136201019,0.07057425441063583,0.3348694492629562,0.014127713381882408,0.1014580052626867,0.0881260450766292,0.3251609304659958,0.003837164121062995,0.12267300279270796,0.0956083721484272,0.30520586544604533,1.3269581465436405e-06,0.17157450799678586,0.10869369123601091,0.3765504020932449,0.00039042647463904327,1.5866443314803447,150000,128.73414754867554,1877.4942276477814
50,0.11706833844256687,0.38,0.11706833844256687,0.10248041116815518,0.36258778733852653,0.003060198267828381,0.11290695588827024,0.09728877681954863,0.35177474579019924,0.0016342060481404307,0.10334584359315518,0.09979053070978082,0.314892789847149,1.4321847843519965e-06,0.15223212293403396,0.1233976194697971,0.39033098480176925,2.3339174286153895e-10,1.5865981031393703,160000,128.4590027332306,2005.9532358646393
50,0.08900072283633528,0.36,0.08900072283633528,0.08723893670252776,0.34364491808560516,0.0047919376949344325,0.09105982733713314,0.09415542631026552,0.37335098310493614,0.0029355541487595103,0.12482790253680648,0.10646374129919374,0.342573130374252,1.3824573408745767e-06,0.19779711254649116,0.12312792177092381,0.3945109128324561,7.775468275272027e-10,1.5437472747689232,170000,128.62927317619324,2134.5825135707855
50,0.08912564230684614,0.54,0.08912564230684614,0.09324470158552817,0.34383825640788507,0.007198596051796474,0.10537399173287064,0.0939609907349656,0.3410713765678081,0.0041953917074897505,0.12370334397102244,0.09340624471688383,0.29489613543265486,1.2104537374157059e-06,0.18104952682587286,0.11214766614618268,0.394775754888654,0.00030566937701457993,1.5329410629694582,180000,128.70450711250305,2263.2870259284973
50,0.10078329125066901,0.44,0.10078329125066901,0.09717496757122689,0.3440907373735417,0.0075207136103177565,0.10888019119370115,0.09607724575817048,0.3729880393528169,0.009713172873352544,0.125855735979216,0.10202014985995848,0.30206029095447184,1.2173671906316712e-06,0.17522300114385103,0.13157537944499523,0.38953349697224016,1.973611838167037e-09,1.5516986910175166,190000,128.25381875038147,2391.540853023529
50,0.07893920744587729,0.38,0.07893920744587729,0.06131282298601021,0.3437568420867704,0.0027419027956779884,0.1027654433323732,0.07410840826037193,0.2951245489304668,0.006071916619051449,0.1304091212376952,0.0974872672569317,0.2945616772137349,1.1754105215565739e-06,0.1990264603201023,0.13530597216440765,0.39531152715830126,0.00022453345530167734,1.5262022645486968,200000,128.99885940551758,2520.539726495743
50,0.07738385432206334,0.52,0.07738385432206334,0.07584582953352445,0.3200962898067616,0.008278799513722188,0.10325329488435343,0.08776183488818483,0.38252414982559263,0.0013866794223875972,0.13978012163051087,0.10219505862271067,0.33339648678112377,1.228720696338693e-06,0.20924040366411284,0.11455429620456968,0.3890380764106657,1.7827660022352257e-09,1.541683984617805,210000,128.3236951828003,2648.8634259700775
