Eval num episodes,Eval avg final dist,Eval success ratio,Eval mean final angle dist,Eval median final angle dist,Eval mean final angle moved,Eval median final angle moved,policy loss,timesteps,epoch time (s),total time (s)
50,0.4865410009561109,0.22,0.4865410009561109,0.29557394334647324,1.2853694620146752,1.3324732405952848,3.4963608682604987,790000,93.28605771064758,7461.267488479614
50,0.5408086727509569,0.16,0.5408086727509569,0.4497843308678553,1.4839578251990346,1.6483014750496718,3.531496738915341,800000,94.88637709617615,7556.153869152069
50,0.6790385331662452,0.08,0.6790385331662452,0.556691737029186,1.3391613987134319,1.252201335646812,3.4795766071524254,810000,93.92376184463501,7650.07763504982
50,0.711598859757147,0.06,0.711598859757147,0.6729295226073386,1.506139563739141,1.5918534161934779,3.4544141718283408,820000,93.8834319114685,7743.961070775986
50,0.7675038742815901,0.18,0.7675038742815901,0.5152923018023041,1.575240832841015,1.5060879827962537,3.514300316001934,830000,93.87278628349304,7837.833860874176
50,0.5960976955095364,0.12,0.5960976955095364,0.5115703017097658,1.4304190748392416,1.303761118753253,3.499946835829706,840000,95.45103693008423,7933.2849016189575
50,0.5974700067769938,0.1,0.5974700067769938,0.5568901078121139,1.6250426341489828,1.7317727141681434,3.4632639867201536,850000,93.91345286369324,8027.198358297348
50,0.604489749407304,0.06,0.604489749407304,0.4638509413417016,1.3390255282513326,1.3907886432987,3.535190965098115,860000,93.58560538291931,8120.783967256546
50,0.7624473182623777,0.12,0.7624473182623777,0.6827606130101201,1.648007858584665,1.6100764245558945,3.421125831136428,870000,94.08927750587463,8214.873248577118
50,0.6975196676549927,0.1,0.6975196676549927,0.4326292721780066,1.3826074936256005,1.5485042207851976,3.4843847715931666,880000,95.11258125305176,8309.985833406448
50,0.7524805151025982,0.04,0.7524805151025982,0.8282115909212425,1.4829029975798225,1.578569399127154,3.4995016633301974,890000,94.12665891647339,8404.112496614456
50,0.5823326752410076,0.24,0.5823326752410076,0.5233118224692346,1.5149852013443499,1.4977132765247998,3.4513350378367544,900000,94.25866317749023,8498.371163606644
50,0.6932961960619529,0.04,0.6932961960619529,0.5830798093630614,1.3998690791101887,1.472069913462445,3.4843163961679346,910000,93.92094111442566,8592.292108297348
50,0.5838953591513067,0.08,0.5838953591513067,0.6455753500488506,1.4891584011259453,1.4910739870986727,3.450562712293005,920000,94.79351377487183,8687.085626125336
50,0.550205570107205,0.18,0.550205570107205,0.5094894315235018,1.4382279670390892,1.4686927550473476,3.474619433451769,930000,95.01240992546082,8782.098039627075
50,0.9372177935920075,0.14,0.9372177935920075,0.9013476555194131,1.3962819382849998,1.3042998443083658,3.4452705828142105,940000,93.49776840209961,8875.59581232071
50,0.6439669376724624,0.04,0.6439669376724624,0.49656028967229005,1.3551312510596356,1.3431704707410304,3.505297194083782,950000,93.70434665679932,8969.300162553787
50,0.6950292776978579,0.22,0.6950292776978579,0.5426784304287073,1.3472227834356267,1.507222146327262,3.4287603608338992,960000,93.90306448936462,9063.203230381012
50,0.7490535690988088,0.1,0.7490535690988088,0.7028164045345106,1.4056927889291542,1.308403492624768,3.497942173033164,970000,95.13168001174927,9158.334914207458
50,0.6423678461426617,0.06,0.6423678461426617,0.5788360937501132,1.4721683991643784,1.371122656471445,3.4981398456401243,980000,93.60343313217163,9251.938351869583
50,0.5124545555271057,0.16,0.5124545555271057,0.4695978149785557,1.642102964958106,1.6754603166345077,3.503945043557474,990000,93.7862811088562,9345.724637031555
50,0.6109787373404869,0.1,0.6109787373404869,0.4588778047501654,1.3819480854648845,1.4141762580486932,3.4626108629885555,1000000,93.29823327064514,9439.022874116898
