Eval num episodes,Eval avg final dist,Eval success ratio,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.1589739329469028,0.1,0.1589739329469028,0.09276395983450109,0.3350034180335256,0.022684709319596423,0.22573898850928623,0.10546212845437888,0.42542969229893,0.015275191412985277,0.00871195061180647,0.01807149996451483,0.07438413500570705,2.090477933405043e-08,0.18600977338079935,0.006465150169730662,0.194412287966563,0.17217611179928183,0,0,6.662150621414185,6.662154197692871,0,0,0,0,0
50,0.1192433483466586,0.16,0.1192433483466586,0.07202519882506392,0.3065990635727927,0.011883503156893875,0.10172990711406726,0.10569495863424902,0.40859226973745677,0.0028015646487432387,0.051786010958224195,0.06862583409570087,0.25416661175263405,1.0345006642471209e-06,0.19844496369585016,0.1316153142054136,0.38469421696332906,5.023261763634591e-10,4.303674392335459,2.1158629334014343,2.1878113413504208,4.343658024122503,2.139799990289947,2.203858031263863,10000,246.60696721076965,253.26912713050842
50,0.13455183517664449,0.06,0.13455183517664449,0.06801729012206381,0.3076258877077709,0.03386270453189733,0.1349065812672209,0.11207741536291463,0.3631321186974916,0.008803369885732455,0.0720284059971032,0.06460609436371113,0.20026207559183537,1.0060274411634982e-06,0.14519658721894008,0.0886033557552221,0.3627565379029368,0.0005067578313692019,4.068793547125132,1.9826491585173824,2.086144372212396,4.120803827187837,1.9998900433790512,2.1209137405245446,20000,265.26383900642395,518.5329706668854
50,0.13871142016037863,0.06,0.13871142016037863,0.06880295487179966,0.3942898680846665,0.033177199424044804,0.13899930417379314,0.11831568350278747,0.3727274628185782,0.009101404216754943,0.07462072563183791,0.06895086309076547,0.2217115685522194,1.0337397869421247e-06,0.15105487509513987,0.09361696005831187,0.35273193719189033,0.022427138159989472,3.93277412650303,1.9202962439704876,2.0124778650324333,4.015258252522824,1.9523093149668147,2.06294891748528,30000,262.8598442077637,781.3928186893463
50,0.12824400457346702,0.16,0.12824400457346702,0.07555041581455778,0.281412671276078,0.016355467891936776,0.15489130858483707,0.10889650111883856,0.3722568153757824,0.008082212142687202,0.06097790291744334,0.0585172119293189,0.2175080252145957,1.2576735958500654e-06,0.11762937026879929,0.07578218953445001,0.36583858541676784,0.011684270384270862,3.877694228403083,1.8873477704489785,1.9903465270441405,3.9165194356750934,1.9063066658533585,2.0102127509787144,40000,263.5313010215759,1044.9241240024567
50,0.11586674735629543,0.2,0.11586674735629543,0.07416848165849534,0.27738841840436124,0.01668496618594237,0.14624278219916328,0.10345984586551496,0.40601978899579216,0.008886137047016279,0.05786953326589415,0.057398672579072295,0.2118632301433295,8.804347452596148e-07,0.12064690218362753,0.08177918114759572,0.32493025071569925,0.00048435668403112213,3.838192828576209,1.8721406797584887,1.966052167507089,3.864639685805074,1.8838156955872303,1.980823927748897,50000,262.69635820388794,1307.6204862594604
50,0.13188265859683643,0.18,0.13188265859683643,0.08163394703976498,0.3015246331747373,0.011205911284616833,0.14828014681448887,0.10617361904988125,0.40738338174845584,0.011016570985488494,0.053214307350652856,0.046477178883436804,0.18704592350395396,9.421903287259887e-07,0.11888604777810688,0.07558757179319622,0.37220173829026787,0.018910034388893653,3.7681773282642963,1.8335790874127287,1.9345982204255194,3.8040103674862555,1.8548790579556538,1.9491313185368604,60000,262.81324315071106,1570.433733701706
50,0.11016607207801753,0.28,0.11016607207801753,0.07519207204558251,0.33153334415070534,0.01285472231575267,0.1371929311658442,0.08776513157147296,0.3225522404732524,0.0028744818969649545,0.07530427179192252,0.06053940462517465,0.22743112541865568,1.2685336766565484e-06,0.13652126993388541,0.08370530588447449,0.3759686384385225,0.017342274593115027,3.7526742296335263,1.829541918811851,1.9231323157477438,3.7417641373670394,1.817522267154048,1.9242418683845828,70000,263.3756773471832,1833.8094143867493
50,0.11467349411710029,0.26,0.11467349411710029,0.07877655015566468,0.3217138820776859,0.012092507235735036,0.139974354920515,0.1053827925008194,0.3846283763648216,0.004051041852589033,0.06257943305844064,0.06781080267728296,0.2832053455584027,1.2653572129804724e-06,0.1543201232703861,0.0987067874639032,0.37528572177305086,0.028313859261806837,3.6934295450842978,1.8014530284096104,1.8919765497503427,3.732031069894587,1.820621983148327,1.9114090489524402,80000,264.7182295322418,2098.52764749527
50,0.1197018026124697,0.2,0.1197018026124697,0.07601078418729829,0.3165668347559248,0.008960768621054337,0.13431421815095076,0.0821880690394961,0.3087626843515611,0.011024973618313642,0.05620251481655359,0.054160141005159715,0.17844385348509936,9.827944711807502e-07,0.14202987242118403,0.08297864277015207,0.39008487523513297,0.02796222199534619,3.6934230945392903,1.7949693441464194,1.8984537510419708,3.6455450867081085,1.773047202287792,1.8724978711340814,90000,265.94128370285034,2364.4689359664917
