Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.42813431976067406,0.0,0.0,0.0,0.42813431976067406,0.15070686950162215,0.8248971528919025,0.18329546581432382,0.2643111752048463,0.20764920175255092,0.8248971528919025,0.0016578205299308257,0,0,7.087850332260132,7.087852716445923
50,0.21009972882763553,0.12,0.15,0.0,0.21009972882763553,0.21647090148128223,0.7632765025179913,0.02803982525631865,0.13765179695903476,0.22914117503665102,0.7632765025179913,5.410534033600811e-05,3.2430556871929723,10000,103.03977417945862,110.12762999534607
50,0.1138875528264617,0.62,0.7073170731707317,0.2222222222222222,0.1138875528264617,0.21812646139817835,0.817106381181718,0.0028370731815531847,0.07969525202831211,0.22682061443227616,0.817106381181718,8.812763371814081e-05,3.193240271759261,20000,109.59623336791992,219.7238667011261
50,0.03699161060972217,0.78,0.8571428571428571,0.375,0.03699161060972217,0.029347839312414803,0.14129496006001707,3.612019573642726e-05,0.013916327340426152,0.028111553224674395,0.14129496006001707,3.612019573642726e-05,3.169051730107765,30000,109.53824520111084,329.2621157169342
50,0.1449452563320146,0.48,0.358974358974359,0.9090909090909091,0.1449452563320146,0.15621192553992583,0.5702930919331184,0.0008955460915833768,0.010891034235310777,0.014634292562364636,0.05497194357393806,4.939166061684874e-05,3.1427449609449223,40000,110.26568078994751,439.5278024673462
50,0.0636816324181715,0.66,0.5897435897435898,0.9090909090909091,0.0636816324181715,0.06705118660143286,0.22837740113770091,0.004787850216430023,0.006246256201451873,0.013663697229017297,0.08736721689907168,1.744480072957133e-05,3.1303776507339798,50000,110.3583812713623,549.8861875534058
50,0.1073703821359719,0.6,0.5714285714285714,0.75,0.1073703821359719,0.1621588935436428,0.5493896246046406,0.0027049132562989575,0.007950317061805172,0.009643883279269586,0.04702341202358773,4.4869988414519835e-05,3.1173531014821325,60000,110.0959267616272,659.9821183681488
50,0.0817259362779761,0.64,0.5952380952380952,0.875,0.0817259362779761,0.12111369039116118,0.4715746989423565,0.0004362459459630319,0.006248285874293279,0.010734246154934101,0.04951506568445019,1.617515473409381e-05,3.099204881390606,70000,110.28652095794678,770.2686429023743
50,0.07974154548420827,0.48,0.41025641025641024,0.7272727272727273,0.07974154548420827,0.08374650356822176,0.38685323920837894,0.00034569225838371187,0.004341108807084952,0.005506931013850052,0.030871314031627684,1.3357204978248216e-05,3.1017067132519585,80000,110.97494673728943,881.243593454361
50,0.07428643162599158,0.68,0.6666666666666666,0.75,0.07428643162599158,0.12793028784246016,0.544056126917418,6.48995026886201e-05,0.00900972605766539,0.02208331037515926,0.13547661761305607,2.144171436774256e-05,3.1010199729410868,90000,110.03582262992859,991.2794196605682
