Eval num episodes,Eval avg final dist,Eval success ratio,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.1425332334867725,0.0,0.1425332334867725,0.07594375439438449,0.3733146205541793,0.06749579603186666,0.2093046977125298,0.09003972410565551,0.39671422124553035,0.04853299145751959,0.0115114654203303,0.02079710252587891,0.09923043099809839,4.494557880080261e-08,0.18671769796721674,0.0069358657985671215,0.1948930749331148,0.17232738602038464,0,0,5.00146222114563,5.001465082168579
50,0.1393933310420635,0.0,0.1393933310420635,0.07769062996932599,0.3846097232269937,0.06490822934231708,0.04443274749690774,0.0518025499074562,0.2507220865462738,0.0021788956468953547,0.020278700572473485,0.05050742993497034,0.2893859258326003,9.674782724525886e-07,0.17532123966999852,0.11835005914143629,0.35263529194367277,0.0004371774500214663,2.1208493362926077,10000,88.36630010604858,93.36776971817017
50,0.14898222454659943,0.0,0.14898222454659943,0.06768971812321677,0.3549623853044842,0.07315958451706413,0.051245202287262544,0.06327324403438192,0.36581327204127706,0.0019421978697850564,0.036896550206751116,0.06028576850982621,0.23903449106622862,1.0426019373217187e-06,0.18664088441522622,0.10569024463870406,0.38002500149530427,0.00023630220278603105,1.9653576011351221,20000,94.4206895828247,187.78846311569214
50,0.12596412142909189,0.0,0.12596412142909189,0.05267745593237757,0.32020277899023086,0.0794855919279622,0.047916803845327226,0.0583473844161333,0.35625105032272775,0.00501530055762322,0.023769024574924427,0.05243677949382588,0.23173677829312403,9.47868957945913e-07,0.23186971036165985,0.10622734949266402,0.388301989183466,2.3617182885451386e-09,1.881945655011951,30000,95.65387535095215,283.44234228134155
50,0.12208740253835555,0.0,0.12208740253835555,0.05344904009050149,0.3157851013052558,0.06513832131862053,0.05318836632973331,0.046841922143048116,0.20630730546710585,0.003911063688305461,0.016594159610880576,0.05034198188033666,0.2387805724964575,9.517402057543199e-07,0.19428019823416381,0.11410030620498486,0.3882845152908263,0.0006269223987110589,1.8061572757116209,40000,95.00308203697205,378.445428609848
50,0.14902970214816538,0.0,0.14902970214816538,0.08152122097851246,0.3586389973432764,0.07932503951104572,0.09709033634308532,0.09754673688804373,0.3883342007239791,0.003377189485781099,0.01974425213588385,0.048296016597282145,0.18218885751841954,9.41305669157664e-07,0.24317574590804417,0.1327529407024835,0.3947947323386647,0.00035715310310211146,1.7396971266288344,50000,99.87887573242188,478.3243079185486
50,0.10984776230281344,0.0,0.10984776230281344,0.028169784521681868,0.2753937769449466,0.07693587605291673,0.04313570942877147,0.039936494573019836,0.1853845622381734,0.003782858106111014,0.009762755702530745,0.030449009937463772,0.20668657885231137,8.26817877833721e-07,0.2139650556580819,0.11622172317454427,0.38706830928330155,0.0009011344334787249,1.7051558005080407,60000,96.10027170181274,574.4245839118958
50,0.12252074900312337,0.0,0.12252074900312337,0.07606417304563369,0.36550091678381463,0.0699402091713509,0.0961085869418512,0.09656209530427323,0.3314352621171288,0.0032003537598726635,0.0019840989808474077,0.007088669474142992,0.03576035636289799,9.411744987783519e-07,0.15154392626723362,0.12143817955678225,0.38858219321772863,1.6479864259724874e-09,1.6512803167464456,70000,96.65198802947998,671.0765759944916
50,0.11781528315505022,0.0,0.11781528315505022,0.06270072068630267,0.3734247045525771,0.06977285042341157,0.0844366644143982,0.07827418501554859,0.33338862828846627,0.008494643125649336,0.0013204031094295214,0.004387437584446044,0.019542356517869834,8.421747343895265e-07,0.15133917561710514,0.1271701777951167,0.3848991333237627,1.1582265558930805e-09,1.6543646858500047,80000,95.13895082473755,766.2155301570892
50,0.10341506672421115,0.0,0.10341506672421115,0.03642826899873777,0.333272677134536,0.07358136517395891,0.10290954264881493,0.09728729205402521,0.3602864242711866,0.0033044609000301194,0.0029135687003866194,0.008565249169160887,0.041362115670635316,8.789536075541762e-07,0.16949235835540344,0.13702296951642168,0.3804228234469855,2.218392209844534e-09,1.6353165914455736,90000,102.77952098846436,868.995055437088
