Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.0567591597129968,0.66,0.5526315789473685,1.0,0.0567591597129968,0.07520946003032598,0.44987549777571423,0.001855049189292246,0.011137255316524151,0.012483832657628873,0.05179416313090163,2.768480466391887e-05,2.9947758627858767,450000,111.01352190971375,4955.890681028366
50,0.052850543072036925,0.76,0.6842105263157895,1.0,0.052850543072036925,0.09712876858345672,0.4733171751126863,0.0002769101538345753,0.009170085308062225,0.010806387360620829,0.044800580022785336,5.89799900196919e-07,2.9793381321682437,460000,109.33731126785278,5065.227996587753
50,0.10873538077047515,0.5,0.4318181818181818,1.0,0.10873538077047515,0.12812825175718484,0.5006985908481484,0.00030679399926492046,0.011502159267700547,0.013714973445733825,0.05062447986460504,3.281731336124416e-06,2.9582955097863963,470000,109.49209189414978,5174.720092058182
50,0.09276172351659666,0.6,0.48717948717948717,1.0,0.09276172351659666,0.1389030164220653,0.48511633389706543,0.002176783213623079,0.01328778564044631,0.011990309750308346,0.05046341444212357,7.9358899252438e-05,2.9681686040109554,480000,110.11516427993774,5284.835265874863
50,0.19426640067658418,0.46,0.35714285714285715,1.0,0.19426640067658418,0.21939941986293926,0.6717476657773572,8.498149019714463e-05,0.015118026646204827,0.018441818559868532,0.08737079805085946,1.9487886702140855e-06,2.974138079673678,490000,109.98177933692932,5394.817049264908
50,0.13301127120661568,0.56,0.42105263157894735,1.0,0.13301127120661568,0.15369688901041262,0.43549613416044974,9.96835801769791e-06,0.011428923094690546,0.011192659495647152,0.04046761973919498,3.6241274234960486e-06,2.9714448162115707,500000,109.2675530910492,5504.084606170654
50,0.09915210532825335,0.5,0.40476190476190477,1.0,0.09915210532825335,0.1261626923814844,0.550369339803474,0.00014154014977130203,0.010286634441404475,0.011334440949977332,0.0423695484147984,0.0001041227299677927,2.957104667593342,510000,109.87587857246399,5613.960488796234
50,0.07494509228471842,0.6,0.5581395348837209,0.8571428571428571,0.07494509228471842,0.11451197812962068,0.6376343321437713,0.0008662617011355178,0.012557349081108915,0.014082594528574102,0.05568236119926623,7.025945109707943e-05,2.954419193486563,520000,110.71647596359253,5724.676968574524
50,0.11271616111649753,0.56,0.4883720930232558,1.0,0.11271616111649753,0.13362138090153483,0.3948784053303841,0.0016462975531728041,0.012226372091360216,0.013197342581917935,0.04333287964610309,3.7169417866023124e-05,2.974808365465554,530000,109.7406280040741,5834.417600393295
50,0.11834412435529523,0.58,0.525,0.8,0.11834412435529523,0.14337195117548202,0.43709957363611285,0.0008787844368641218,0.00912600152062536,0.010804661987557185,0.05109868574614568,4.549933338016121e-05,2.9466162707397405,540000,109.3071072101593,5943.724710941315
50,0.061094883933052596,0.6,0.525,0.9,0.061094883933052596,0.06862833462946243,0.3644670095990956,0.0011331535088134337,0.01119083747931647,0.011846087014814209,0.04340311540316133,2.730853823920687e-05,2.9512702623523586,550000,109.63352680206299,6053.358241319656
50,0.10152345569765389,0.54,0.43243243243243246,0.8461538461538461,0.10152345569765389,0.11836197617040843,0.43895712979187607,1.1644362814922093e-05,0.01346230782802545,0.015634890019621837,0.0634183503111827,6.3414341991974155e-06,2.97792870864315,560000,110.13490104675293,6163.493146657944
50,0.05303791269412378,0.66,0.5641025641025641,1.0,0.05303791269412378,0.07325332054326074,0.4612439105181344,0.0002344878721449728,0.009661518996750763,0.00861291895430894,0.03850207312252368,0.0001261263943087565,2.9601929685082697,570000,109.91921305656433,6273.412363290787
