Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.14304253104219908,0.0,nan,nan,0,0,0.14304253104219908,0.07600129297579011,0.3740966981538494,0.06754139768061228,0.21174505793490717,0.007564118058058729,0.22331852567010263,0.1973759072853752,0.0115114654203303,0.02079710252587891,0.09923043099809839,4.494557880080261e-08,0.18671769796721674,0.0069358657985671215,0.1948930749331148,0.17232738602038464,0,0,5.5469887256622314,5.546991586685181,0,0,0,0,0
50,0.15683754900064245,0.0,nan,nan,0,0,0.15683754900064245,0.08049662253019726,0.36073725370414994,0.06549460578289241,0.05953317134369,0.05305185469429832,0.21731434423371718,0.008937597680910958,0.03145522085439099,0.05404894068135018,0.1709297255500813,1.0016962980972845e-06,0.15600082395434098,0.05801970821772866,0.2190465573537343,1.1856384442760555e-09,4.302573418312581,2.11679117759352,2.1857822454529927,4.34675287858839,2.1423673772332776,2.204385461043205,10000,164.94334959983826,170.49034643173218
50,0.212850792960196,0.0,nan,nan,0,0,0.212850792960196,0.03373885470280389,0.26171927886987817,0.0952157515429115,0.12593017459196995,0.04415191753619555,0.15756407777681833,0.0016229107768118052,0.10801599282873017,0.03233154897192946,0.16467969053159714,1.756339928263016e-06,0.19784560068951354,0.02069550293616376,0.22813250951821082,0.10059067298693762,4.190545935017564,2.041718187087179,2.1488277741182054,4.240611114221201,2.066523581174215,2.174087483353096,20000,179.5721743106842,350.0625247955322
50,0.1442695206955753,0.0,nan,nan,0,0,0.1442695206955753,0.05591728185746933,0.262751594001045,0.07828204610622519,0.07324421551621019,0.04830427760798271,0.19802945678163142,0.0020023270938346336,0.04941335639000112,0.06006805701694471,0.17706400433539884,9.744195474201756e-07,0.23200095401955032,0.025717697726302082,0.31593937794443905,0.17878457958735683,4.136915784711963,2.008907957895966,2.1280078275195944,4.206767418594671,2.0528455306883786,2.153921955436749,30000,178.80015969276428,528.8626885414124
50,0.1104529145658041,0.0,nan,nan,0,0,0.1104529145658041,0.03763413965120392,0.3142187100896417,0.06582193272423321,0.133945038554607,0.07745715623699599,0.2213415265579465,0.02902512893084567,0.004469430383553275,0.014530480852708694,0.060568893869689916,9.805771544961217e-07,0.1622160128821211,0.12258290221063374,0.3537235627912673,0.0027942996197984193,4.109150694745252,1.9882328823591204,2.1209177813881244,4.195549891576255,2.0480495678190294,2.1475003061198628,40000,178.85329961776733,707.7159929275513
50,0.125356282361401,0.0,nan,nan,0,0,0.125356282361401,0.05779310491983325,0.3223111586361524,0.08047689212878167,0.16625938832670453,0.04989491334033209,0.22167010463826295,0.04569360774828472,0.0071692870630487415,0.01970453291386732,0.08264490442412811,9.50728024620172e-07,0.1890572613836901,0.13383774943112262,0.35652361425525053,0.00016036978567819825,4.099538840427088,1.9906587023275348,2.1088801296964412,4.16757477525293,2.023732236356394,2.1438425581348017,50000,179.7595407962799,887.4755375385284
50,0.10079336061206429,0.0,nan,nan,0,0,0.10079336061206429,0.015878290508623657,0.13810210273700718,0.07439859039853393,0.1706799525857208,0.06727511916560738,0.22134152621551664,0.022190797967727625,1.0325071828245625e-06,4.550639447639355e-08,1.1019268734293364e-06,9.484704585796225e-07,0.1378566268077613,0.13072975794266337,0.32492436834643595,0.006673898118628958,4.112741680862131,1.9916600536725981,2.1210816563908037,4.172332187537309,2.0261521606387802,2.1461799844409946,60000,179.2142035961151,1066.689745426178
50,0.12132269064427743,0.0,nan,nan,0,0,0.12132269064427743,0.07669725490541938,0.3661726743548814,0.07140867108817867,0.13839632013372655,0.08677695188688865,0.22134152589039352,0.019436115481319724,9.384367236487244e-07,1.61470429022041e-08,9.620805568867785e-07,8.973381522635779e-07,0.11165655413555547,0.10044922146524583,0.24830136452140303,0.0010396960194517366,4.104162486467461,1.9918529538690697,2.112309582796714,4.163475043702062,2.0199305517785144,2.143544481756663,70000,180.1315839290619,1246.8213329315186
50,0.11711133919358929,0.0,nan,nan,0,0,0.11711133919358929,0.06281148139906989,0.37312640752690845,0.07045663999635028,0.1425441964116635,0.08418770961310157,0.22364507382994023,0.019037546479624187,0.00014720143965650967,0.0008020020083268366,0.005459171968811478,9.164868557862647e-07,0.17590806884288995,0.08729803717770483,0.34677720078030433,0.008248455069503845,4.071393253898224,1.9694662549479702,2.1019269845543107,4.13010710601084,1.9990941171983685,2.131013099810105,80000,179.18049454689026,1426.0018320083618
50,0.09742574486833537,0.04,nan,nan,0,0,0.09742574486833537,0.03809970968415743,0.3333806194288315,0.027791635952204814,0.10369112381886725,0.0958089403262779,0.223645074124101,0.006655974789811997,0.003816931899520356,0.015684329073730664,0.08891440372302165,6.699369387820338e-07,0.1673416256442258,0.07436670366904795,0.2352505343439619,0.006731179176996978,4.100678545546112,1.9884058721204307,2.112272727405033,4.130610462291464,2.0062980283158565,2.124312488633395,90000,180.52527976036072,1606.5271158218384
