Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.1620532119556274,0.08,0.075,0.1,0.1620532119556274,0.08097181474941094,0.35413188202818147,0.016648287823816874,0.23339671071127951,0.08173390987599585,0.36413404566684376,0.017971761999705578,0.18226518759024876,0.07988591119564831,0.3063751715019477,0.0043415642566077915,0.38093409683125545,0.007513888417678268,0.39331975056260804,0.3669806834222401,0,0,5.387935400009155,5.387938737869263
50,0.13565708201240415,0.14,0.13953488372093023,0.14285714285714285,0.13565708201240415,0.08149890124688158,0.32668244633944066,0.013633324572000454,0.10044065768825317,0.06817704423944107,0.2720319951116459,0.001968457387249116,0.07673728185391211,0.07723955811851119,0.24853761394290033,9.54462985299653e-07,0.16854112014199138,0.10195648883521526,0.3639977259619068,0.0013162322641168608,2.126223405078587,10000,89.16766905784607,94.55561184883118
50,0.0927609238208273,0.22,0.2702702702702703,0.07692307692307693,0.0927609238208273,0.06416324091273963,0.2788206974381732,0.004488335964161572,0.06010566382906941,0.05666104224744982,0.23042022900228823,0.003819076213473815,0.10745546499060873,0.06894198295670248,0.2694943721056024,8.871199298276694e-07,0.19400498952451056,0.0955598844749934,0.3675640411626153,0.03346208037220569,2.056234186460718,20000,94.9702627658844,189.52587819099426
50,0.10110554034816549,0.24,0.28205128205128205,0.09090909090909091,0.10110554034816549,0.06928714253390114,0.2805779429501501,0.005556487044986793,0.0723904986775386,0.06351840236354168,0.3131667412270939,0.0019083414399226923,0.12163774403252484,0.07097514264423722,0.2645295875853666,9.751721754408535e-07,0.19579945599859216,0.0855839895949004,0.3817525706777195,0.054677869583892716,2.004311630456056,30000,95.87497687339783,285.4008593559265
50,0.07829375979828815,0.42,0.4523809523809524,0.25,0.07829375979828815,0.06084201996409152,0.2714478862446795,0.008044999043815046,0.06398064650353849,0.06437080009253578,0.2518525772808058,0.0008832824340814856,0.11651541292249623,0.0646866215907659,0.26227807411547316,9.803662213138483e-07,0.16462069690192974,0.07646311049288904,0.3470505746000228,0.020498312509946767,1.9653188212382542,40000,97.1007239818573,382.50158762931824
50,0.09898248021167515,0.46,0.4666666666666667,0.4,0.09898248021167515,0.08665342455840094,0.31698667094629085,0.0031341036795337466,0.0640282534573162,0.05823999984145231,0.24720019246014238,0.0054331300624513995,0.11861758081179197,0.06344544790056042,0.27749795289121837,1.0105406498077735e-06,0.16773768476926323,0.07685397095201332,0.3496279272914729,0.023621361475729432,1.9332192053404373,50000,95.2751567363739,477.77674865722656
50,0.07672436707548966,0.48,0.5384615384615384,0.2727272727272727,0.07672436707548966,0.07240211331519394,0.2525630191781913,0.004168955063661788,0.07952903117571848,0.07112075974371544,0.31318884290487914,0.0033037574247697043,0.14576400270015882,0.08671209083186146,0.3048601216676397,8.563633451277763e-07,0.20775000431016227,0.08524440931642867,0.3887885638308841,0.06000650018560919,1.927551078155617,60000,96.19835162162781,573.975105047226
50,0.07797364297046916,0.48,0.5675675675675675,0.23076923076923078,0.07797364297046916,0.06968968230524696,0.27212272020872685,0.0012675946795638322,0.060233879790130514,0.06597655070997785,0.24195164910652853,0.0030453578989536414,0.13718212794994433,0.08095922499599423,0.33352075672066683,8.663171428448754e-07,0.19461470925485475,0.07406882398080689,0.3501617503797648,0.05706098628607345,1.9342630341077185,70000,95.99457478523254,669.9696834087372
50,0.07008751383930599,0.54,0.575,0.4,0.07008751383930599,0.06118783119024074,0.19932773064921647,0.002305405595477667,0.05652704074067196,0.061100327293525526,0.2645545403776088,0.0005063279921104425,0.13414081651279106,0.07958361846459976,0.3080084608581106,8.113362800295153e-07,0.19450195933455017,0.08640712948259749,0.3730925456276334,0.04141693593524016,1.8736653005836816,80000,95.77312755584717,765.7428154945374
50,0.07741185023254368,0.54,0.5405405405405406,0.5384615384615384,0.07741185023254368,0.08334876572088579,0.37652781445567585,0.005502718118338385,0.07854583250803562,0.08171074284535144,0.3590883345982999,0.0016952255623969236,0.14272270201856824,0.1012421724856854,0.3053021624291338,1.1826486985062154e-06,0.20920502797827545,0.10298190705331658,0.3809998329354945,0.014399583378393775,1.888480933386603,90000,97.15317058563232,862.8959906101227
50,0.07339382058739974,0.52,0.6176470588235294,0.3125,0.07339382058739974,0.069176178517436,0.2557665993718782,0.0014888007848105887,0.0772657229221647,0.0791216191720879,0.3001745983883716,0.00542837511081374,0.13477778327516912,0.09230462392988137,0.2974761998467731,6.124909498989905e-07,0.20205202262404875,0.09372511338882417,0.3852694291999449,0.019002573119520826,1.8612235757068192,100000,95.35179233551025,958.2477872371674
50,0.10081126651326738,0.52,0.5128205128205128,0.5454545454545454,0.10081126651326738,0.10002363415793969,0.3923755663619117,0.0015457377374607948,0.0570763901028955,0.07230086244078686,0.35803037010901356,0.00035194939565357815,0.1126837994682628,0.06288260945882199,0.31038315232742403,8.605862766425425e-07,0.174769534677263,0.08106208992497953,0.3730290162365812,0.006560161452641218,1.8741401005759681,110000,96.04247188568115,1054.2902643680573
50,0.06284583265468972,0.68,0.6842105263157895,0.6666666666666666,0.06284583265468972,0.0667813471572012,0.2728305062164737,0.008518313609399726,0.06625881639499884,0.06574021157375144,0.29592047016697437,0.002558521250672035,0.14226168550086968,0.08033297188750156,0.351750727277259,9.777802006513575e-07,0.21050637993055157,0.0960536083355823,0.3815027028595596,0.06267302653592241,1.8594019941809405,120000,95.08851647377014,1149.3787848949432
50,0.05595314262255504,0.64,0.6744186046511628,0.42857142857142855,0.05595314262255504,0.06007957673996679,0.29954420320258346,0.004878940526922595,0.05881230840014976,0.07607563027614446,0.3519513816639147,0.0022947689907125584,0.1333677369217977,0.08673594362471088,0.31186017647066494,9.07419546558003e-07,0.19745679948027,0.08311822793781981,0.38046399494403893,0.04304371515201172,1.8631390101146859,130000,96.22991824150085,1245.6087081432343
50,0.07729551861331156,0.52,0.5641025641025641,0.36363636363636365,0.07729551861331156,0.07128363528739944,0.30354621804220266,0.005352728156631213,0.07638098583241916,0.07561574635237124,0.29904805174662596,0.002614167703544306,0.13915008595121822,0.0807522102133351,0.2781726107933948,7.061691463027124e-07,0.21259838107235599,0.09024638671975056,0.39172715650348544,0.022774486292997637,1.8408253692119056,140000,96.67645573616028,1342.2851684093475
50,0.06159234721027949,0.64,0.6578947368421053,0.5833333333333334,0.06159234721027949,0.0761908631100864,0.3664229871812949,0.000955087581055421,0.08478150913703812,0.09709872608735194,0.3723912866645987,0.0005337632563132425,0.13945900065963013,0.0927128031298639,0.29881221112753853,7.996773178791561e-07,0.20933791413673844,0.09260094317980964,0.38319341492217757,0.00020359683140906362,1.8341057456876495,150000,95.95461082458496,1438.239783525467
