Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.36239912999886953,0.08,nan,nan,0,0,0.36239912999886953,0.24046257271976854,0.7840751853842322,0.005405030317243916,0.3623109777933382,0.24059145323454395,0.7840751853842322,0.003201222997762718,0,0,7.882718801498413,7.882721662521362
