Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.2893793356062185,0.14,0.1891891891891892,0.0,0.2893793356062185,0.2263782275216634,0.8036570916864325,0.014844245755717765,0.28639942168948707,0.22849051848584143,0.8036570916864325,0.009706457961018013,0,0,8.267937421798706,8.267940044403076
50,0.12337773438413974,0.22,0.2972972972972973,0.0,0.12337773438413974,0.09041389935358604,0.39555466255679883,0.00531664077134096,0.053160998412082903,0.07838813743016805,0.28616133722579784,0.00028473820023589,6.520602812120442,10000,143.38947892189026,151.6574227809906
50,0.13961064212771768,0.48,0.34210526315789475,0.9166666666666666,0.13961064212771768,0.1411594586401134,0.4029038381678819,0.004408175960348107,0.012082941555447172,0.014595817166541835,0.07756241918155217,5.7009674772845464e-05,6.505444396713745,20000,154.13568115234375,305.7931079864502
50,0.18175260953832661,0.3,0.358974358974359,0.09090909090909091,0.18175260953832661,0.22638231556503555,0.7915757866036662,0.0016551611690231256,0.10760022952088585,0.19423927601606106,0.7395702424208485,5.5315557856427944e-08,6.503656069445725,30000,153.3823115825653,459.1754231452942
50,0.16940011356733792,0.56,0.6666666666666666,0.18181818181818182,0.16940011356733792,0.23663970116794472,0.8078856039288016,0.005748659215427054,0.12049959811982594,0.24406647039311763,0.8078856039288016,4.8431670001292115e-05,6.5059457067424145,40000,153.7434902191162,612.9189167022705
50,0.15857730702756054,0.42,0.5882352941176471,0.0625,0.15857730702756054,0.20404874206704984,0.77853697348183,0.0005026818883714368,0.06634160806021759,0.18670014587602726,0.7212353055184996,5.703791792488477e-06,6.501702842632432,50000,154.080335855484,766.9992566108704
50,0.13240834892722003,0.6,0.675,0.3,0.13240834892722003,0.2211424958859081,0.809764492460941,0.0027287089762575434,0.0864841473765043,0.21251805091490386,0.7620546949414072,1.0003420511939254e-05,6.500355708910107,60000,154.38765454292297,921.3869152069092
50,0.15879052527411144,0.56,0.7027027027027027,0.15384615384615385,0.15879052527411144,0.26397550754012633,0.8263196448606484,0.001215212299594537,0.13837454419370657,0.27262411130199143,0.8263196448606484,0.00010729483933083483,6.501362898106967,70000,154.46110820770264,1075.8480274677277
50,0.05097177715533977,0.7,0.8,0.3,0.05097177715533977,0.08820315645336121,0.5625865642929315,0.0023721566906919622,0.0273315389090781,0.08886170433513563,0.5457790799137832,4.227609706464186e-05,6.523056314055435,80000,154.02575993537903,1229.873791694641
50,0.06668797182638335,0.84,0.8936170212765957,0.0,0.06668797182638335,0.14917966335255764,0.6910899298694714,0.0010553802857176109,0.055287726850641095,0.15231304906482912,0.6910899298694714,8.035720964749693e-06,6.511242046369752,90000,153.95996499061584,1383.8337604999542
50,0.05544549475849207,0.74,0.7727272727272727,0.5,0.05544549475849207,0.11263813864961912,0.7763560761085447,0.004118312378091349,0.018752646506059966,0.10828223772643508,0.7763560761085447,5.7087301479019636e-05,6.501066915508705,100000,153.32944059371948,1537.1632051467896
50,0.07140284346906142,0.74,0.7894736842105263,0.5833333333333334,0.07140284346906142,0.14937812574162024,0.7632403585162119,0.00021254128802493388,0.013454956027803834,0.03021167622819469,0.16055079130615446,2.200238606774041e-05,6.523064979613752,110000,155.0283648967743,1692.1915731430054
50,0.02241895605261184,0.92,0.9,1.0,0.02241895605261184,0.023846426427979843,0.11445208234210524,0.001173226518615289,0.005087975308965349,0.006845995709531053,0.030592544643604946,1.4448124146415608e-05,6.51406213049696,120000,154.89250135421753,1847.0840783119202
50,0.026272468226614082,0.88,0.8717948717948718,0.9090909090909091,0.026272468226614082,0.022257331355169944,0.08950968900524159,2.7221589193271445e-05,0.01262251959781794,0.01638381947782262,0.08921639175579843,3.922725900329382e-06,6.53377120314147,130000,154.50932669639587,2001.593409538269
50,0.0379195863757495,0.8,0.7368421052631579,1.0,0.0379195863757495,0.061216812680415324,0.30849629369165066,0.002265940239034675,0.005758074601770652,0.004787189741277927,0.021471735894478094,0.00027074752157713045,6.508946945199141,140000,154.9656400680542,2156.559057235718
50,0.07821880797307336,0.66,0.575,1.0,0.07821880797307336,0.0941895617594752,0.37646669956490164,0.00041892243198726753,0.04843824637005536,0.079472942064184,0.2343227432103579,1.0473033124569486e-05,6.514243883502314,150000,154.16226077079773,2310.7213218212128
50,0.2074049446644802,0.42,0.45454545454545453,0.16666666666666666,0.2074049446644802,0.20430456150096848,0.729855345989546,0.0014777597362946593,0.19345541167237543,0.21461643170056469,0.7298484081345413,5.693499892582901e-05,6.514481435049391,160000,154.69409036636353,2465.4154167175293
50,0.02273948582670571,0.92,0.926829268292683,0.8888888888888888,0.02273948582670571,0.024953298226844525,0.14300067877797418,4.762659959574745e-05,0.008873080318745905,0.02076102569035156,0.14300067877797418,6.56548477923069e-06,6.513543138814386,170000,154.41525411605835,2619.8306748867035
50,0.022345513254158587,0.86,0.8604651162790697,0.8571428571428571,0.022345513254158587,0.02171667768939087,0.09374314710245335,6.733802261715827e-05,0.005528518797185843,0.008744781316809112,0.056629777639165504,6.721005275228675e-05,6.518074446805349,180000,154.90205001831055,2774.73272895813
50,0.032169407833334024,0.78,0.775,0.8,0.032169407833334024,0.03690095651325118,0.18925614256548282,0.0001648686871617011,0.004858946303813877,0.008879923125377878,0.06096976543499488,3.0491735631132943e-05,6.5048425806104255,190000,154.70462942123413,2929.43736243248
50,0.021961600659288604,0.9,0.8611111111111112,1.0,0.021961600659288604,0.02273337966095642,0.09850790603549701,0.000313974846802908,0.00748693176667266,0.008025285441776225,0.02928688480961486,5.310927814750066e-07,6.504934052102559,200000,153.3292269706726,3082.7665932178497
