Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.1589739329469028,0.1,0.25,0.08695652173913043,4,46,0.1589739329469028,0.09276395983450109,0.3350034180335256,0.022684709319596423,0.22573898850928623,0.10546212845437888,0.42542969229893,0.015275191412985277,0.00871195061180647,0.01807149996451483,0.07438413500570705,2.090477933405043e-08,0.18600977338079935,0.006465150169730662,0.194412287966563,0.17217611179928183,0,0,7.057658433914185,7.057662010192871
50,0.1293383255482082,0.18,0.5,0.16666666666666666,2,48,0.1293383255482082,0.08647952918374766,0.32827954673468157,0.013853975179617839,0.06364958257724228,0.07187566770235479,0.36593001193857255,0.0069493871572665535,0.0668526435254328,0.061498346183091836,0.20133372450953904,1.011265133240871e-06,0.23866090640210558,0.11342265045661391,0.395462371390386,0.00011039032803652412,2.116679829242532,10000,151.7612771987915,158.8189435005188
50,0.11671585584586552,0.24,1.0,0.22448979591836735,1,49,0.11671585584586552,0.08420033269503882,0.34015115690719144,0.011203917488354049,0.05136511347623949,0.037631269442586615,0.17482157982649071,0.0040498441439668605,0.08686858630056,0.06995679623540399,0.3001134682957919,1.0356555640134014e-06,0.22609893831031186,0.09824307796095218,0.38501031058237756,0.017956662713930847,2.026857206174344,20000,161.96993470191956,320.7888822555542
50,0.09334572769558004,0.4,0.6666666666666666,0.3829787234042553,3,47,0.09334572769558004,0.07941236390981295,0.3277507670048261,0.0025578660826484478,0.058498085139004674,0.054361005980225634,0.2618000844056748,0.002612487240396046,0.09974458258623327,0.07876384952817399,0.29486857132949307,1.088666816841072e-06,0.23075113377428347,0.10051965838314518,0.38510038943496183,0.020720853397647912,1.9826385140352718,30000,158.3913140296936,479.18020009994507
50,0.07912085911195392,0.44,1.0,0.40425531914893614,3,47,0.07912085911195392,0.060040868718642185,0.24173051155016984,0.004741436976747537,0.04905682590806443,0.03706442647761913,0.14723243788887458,0.003088474684715358,0.12685977962969863,0.09131553817020345,0.29900933676567404,8.9664544529456e-07,0.23670376441217628,0.10618285524719247,0.3802085035310496,0.015331857482268894,1.939555561231091,40000,160.01583337783813,639.1960566043854
50,0.07856108651036492,0.48,0.75,0.45652173913043476,4,46,0.07856108651036492,0.07901179277406066,0.3351921018505945,0.003998909318216904,0.05234357523469824,0.05842092656861702,0.2950150051621397,0.0025941430536559167,0.10764817639898873,0.08889420638909193,0.2887106685446391,1.0547511439945623e-06,0.22276069390028477,0.10107628986940904,0.3714078737268649,0.008799005590240255,1.9293435470700906,50000,159.3076822757721,798.5037434101105
50,0.06230729107486854,0.54,0.6666666666666666,0.5319148936170213,3,47,0.06230729107486854,0.052513644176662454,0.25865897316945136,0.00644441471230856,0.04171766000421199,0.03657834419649121,0.15185411499747206,0.0031294138022790264,0.14104378342206292,0.08666331253562079,0.2962324121977463,1.0962426604220538e-06,0.24211837698125716,0.08946306801968779,0.35326746246269886,0.018442147181092015,1.9235807106895857,60000,148.455242395401,946.9589903354645
50,0.07465465078650302,0.44,0.5,0.4375,2,48,0.07465465078650302,0.05308101332045064,0.26794831668930386,0.008822657189613918,0.08030461151210451,0.07591636443370285,0.2904520295233286,0.004335274269725817,0.14242118023148176,0.0977726045288649,0.3013090829880975,7.603063526159533e-07,0.2310669136233273,0.08915912388931664,0.37254847614659303,0.008687625376695256,1.8840707054144812,70000,141.44397711753845,1088.4029715061188
50,0.08143871712663206,0.52,1.0,0.48936170212765956,3,47,0.08143871712663206,0.07544190333703785,0.28898774777420294,0.0030120833471092975,0.06980678580940651,0.06961009304420794,0.2828297110891232,0.0008761692219976055,0.1682046758970408,0.09393739791087799,0.31773312540599163,1.0886022470675225e-06,0.23476510909947895,0.10352406014041231,0.3863987635231109,0.03770367340506101,1.881904443014209,80000,142.4887773990631,1230.891753435135
50,0.06139266860670364,0.56,0.6666666666666666,0.5454545454545454,6,44,0.06139266860670364,0.05172539644210974,0.24089038409791613,0.005379555315273119,0.07594735818229463,0.07480800173889715,0.3101759594857533,0.0008621103078677119,0.1623568771208973,0.09713764862847005,0.3228933523271019,8.72292323591435e-07,0.24843971400042097,0.08989194124038599,0.3759085487924481,0.0418602289060139,1.8751295874944751,90000,141.17696571350098,1372.0687236785889
