Eval num episodes,Eval avg final dist,Eval success ratio,Eval mean final angle dist,Eval median final angle dist,Eval mean final angle moved,Eval median final angle moved,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,1.201559907230785,0.08,1.201559907230785,1.0879523461804252,0.5350192805789876,0.46666015116867465,18.056428764470553,8.77434307404203,9.28208566991505,19.446249665534847,9.592281385659565,9.853968411872943,230000,123.88531565666199,2851.3614869117737
50,1.10559850463078,0.1,1.10559850463078,0.9192700412727104,0.5990792726213974,0.50100532135656,18.13822683447714,8.844842939058855,9.293383450711554,19.476949156425018,9.601747323055017,9.875201407935851,240000,124.22572350502014,2975.5872139930725
50,1.3110484082653937,0.06,1.3110484082653937,1.2021624850190546,0.654042351867045,0.43401542439852236,18.193029663173522,8.872665341913924,9.320364357963914,19.45470029163928,9.580499261494746,9.874201339747533,250000,126.01020097732544,3101.597419500351
50,1.2307414489123247,0.16,1.2307414489123247,0.9322231437541817,0.5536748500873084,0.5803825321636777,18.25553009179523,8.917234261490814,9.338295688685669,19.43430629401711,9.591379214266615,9.842927007294419,260000,124.9075825214386,3226.5050060749054
50,1.2570766984910557,0.12,1.2570766984910557,0.903135545481925,0.42798865686964127,0.38218421993496166,18.203128229340102,8.88858954531301,9.314538761258783,19.446417406047274,9.59099099231926,9.855426480893847,270000,124.12617707252502,3350.6311869621277
50,1.4592364136556837,0.04,1.4592364136556837,1.3459491437503788,0.5705508459994699,0.3132869889466722,18.275429305902016,8.92927468992704,9.346154672486772,19.426663380888233,9.572811043325432,9.853852512442803,280000,126.16505169868469,3476.796242237091
50,1.2759989642057992,0.14,1.2759989642057992,0.9828163773530201,0.5563885183800698,0.4078904026578059,18.301486068538228,8.966278012715811,9.335207732466024,19.459374303456443,9.598353568656899,9.861020534803481,290000,124.18362045288086,3600.979866504669
50,1.2369671288398265,0.1,1.2369671288398265,0.9969233750023339,0.4133851200717906,0.3496517060506768,18.290723223192106,8.93593329422401,9.354789761859154,19.431443770925803,9.576355849578427,9.855087830037185,300000,124.9369637966156,3725.9168343544006
50,0.897997153568658,0.12,0.897997153568658,0.5647372817333726,0.6138448040362965,0.55518781278897,18.372331717259808,8.985947297275658,9.386384093071017,19.44467739672107,9.588214331662643,9.856463382329286,310000,125.29947924613953,3851.216317176819
50,1.0449295821231719,0.16,1.0449295821231719,0.5729388280407391,0.5866711299041888,0.584442647970584,18.389239094791215,8.992008703386595,9.39723068955449,19.43121585056174,9.587562637810281,9.843653763602909,320000,124.38051414489746,3975.5968387126923
50,1.2665633743689149,0.06,1.2665633743689149,1.1184662444788138,0.6518768117890207,0.6689668203216286,18.37509269810532,9.000092938831376,9.374999483470383,19.383944031918183,9.557007828257111,9.826935837969941,330000,127.58472657203674,4103.181569576263
50,1.34699697253498,0.04,1.34699697253498,1.0783812559395913,0.6270536663069288,0.5327170139517101,18.430629304531085,9.027409974361156,9.403219373982106,19.388825063326365,9.559077608272506,9.829747654650653,340000,124.56976532936096,4227.751338481903
50,1.3107473168908501,0.06,1.3107473168908501,1.2050385327416917,0.6576054078476844,0.5950751002709297,18.47387920295038,9.048397963354189,9.425481558419724,19.38609108971553,9.559049213556834,9.827041658300645,350000,124.1793429851532,4351.930684804916
50,1.317430582775598,0.12,1.317430582775598,1.0537157745976768,0.5881514611362426,0.5277551629845527,18.482463347542986,9.059071138274529,9.423392236355216,19.458086021222265,9.593636681483764,9.864449137993574,360000,125.12379455566406,4477.0544855594635
50,1.130400436087068,0.06,1.130400436087068,0.8243754258903073,0.7567058898563119,0.6163462230510623,18.51315717739094,9.078853983602256,9.434303048981626,19.457319162068337,9.605347442502255,9.85197203739347,370000,125.78939843177795,4602.843887805939
50,1.2381302702637726,0.1,1.2381302702637726,1.2882321277249678,0.44646500752666257,0.38751122287061723,18.48543668733935,9.069918740394236,9.41551793302278,19.46783107899749,9.6187699160716,9.849061194223777,380000,125.37414884567261,4728.218040704727
50,1.4261168134344544,0.04,1.4261168134344544,1.324810905909561,0.6372874895670825,0.6068490300578807,18.535153054873046,9.09991038249349,9.435242648954413,19.46884805270592,9.610010423310788,9.858837637176766,390000,125.70387315750122,4853.921917915344
50,1.2703223328177808,0.06,1.2703223328177808,1.2103098545978088,0.5280791463537589,0.5016131343617036,18.601760871678042,9.133623264068202,9.468137867168705,19.385695188051784,9.573756615124074,9.811938282250269,400000,125.55246162414551,4979.474383831024
50,1.0423898227700754,0.12,1.0423898227700754,0.7510727492199067,0.5880840404275358,0.5615574894305673,18.62346196431643,9.145232453937732,9.478229072691784,19.3438870618574,9.54125381763783,9.80263325003001,410000,125.39110851287842,5104.865495681763
50,1.3026598488738477,0.1,1.3026598488738477,0.9408369569963801,0.5674733418754773,0.4409816904266616,18.630718391272186,9.1578932494521,9.472824805944565,19.43079993727565,9.593447830343992,9.837352170786966,420000,125.34148168563843,5230.206981658936
50,1.0915717980617716,0.06,1.0915717980617716,0.8171871887684228,0.6888090723912664,0.7304154669229513,18.643811344411766,9.15646975268761,9.487341528185208,19.462552740985473,9.616689908316078,9.845862568588657,430000,125.25772356987,5355.464708805084
50,1.051299631054151,0.08,1.051299631054151,0.9360874193081656,0.656839144620854,0.5999953179874173,18.655021701216523,9.164528086667422,9.490494056214882,19.411102109653008,9.59874207047751,9.812360278453427,440000,125.72793555259705,5481.192658901215
50,1.297554093776188,0.12,1.297554093776188,1.2172009201634113,0.5546735499993375,0.4873714835862797,18.644924059104813,9.16390788744728,9.481016142480888,19.36686484977941,9.559737381986686,9.807127529668064,450000,123.8456346988678,5605.0382969379425
50,1.2667039176701953,0.1,1.2667039176701953,0.9577255582579243,0.6947878920269386,0.5983876346954428,18.693812297348515,9.202774223360453,9.49103811383148,19.451097827518236,9.607737696829831,9.843359954584729,460000,123.2057433128357,5728.244044542313
50,1.133022862566409,0.16,1.133022862566409,0.72233763570909,0.5873528303023459,0.5374541413778011,18.696563515746647,9.196208984967207,9.500354527586587,19.438934677800287,9.61049936783408,9.828435421656156,470000,122.76087141036987,5851.00491976738
50,1.1613882083561524,0.12,1.1613882083561524,0.9961089338181106,0.6536271982027511,0.5533057567113334,18.695600810799473,9.193472251254526,9.50212825487209,19.443535540478283,9.605364323658563,9.838171011753543,480000,122.23065423965454,5973.235577583313
50,1.0685586914462875,0.12,1.0685586914462875,0.8600727066294044,0.51195303895568,0.4889016614354606,18.717955677006803,9.211922632146184,9.506032956969442,19.416871517112412,9.589307762681702,9.827564141137437,490000,122.85045647621155,6096.086037635803
50,1.2456926666447778,0.06,1.2456926666447778,1.293339598145959,0.6160327115783965,0.5900222191073028,18.750380908783875,9.227987464617788,9.522393301713757,19.448434161366215,9.612122061197187,9.83631221148797,500000,123.29760909080505,6219.3836505413055
50,1.3791583404858574,0.06,1.3791583404858574,1.26413632064033,0.5155232281644555,0.4628838144439277,18.820201710299717,9.26499169613642,9.555210284485431,19.42311031119494,9.605209716737528,9.817900590174242,510000,122.67372107505798,6342.057375192642
50,1.0251398484674659,0.2,1.0251398484674659,0.803526026711228,0.672440890046733,0.46486424460333775,18.757042503529814,9.229241218957695,9.527801378412244,19.439013893400762,9.605050291793324,9.83396375261502,520000,123.53256368637085,6465.589942455292
50,1.0504142074495006,0.14,1.0504142074495006,0.7233795784393839,0.6271402758696409,0.5241131174485694,18.808146627139433,9.25974482124653,9.54840173946627,19.445676092246796,9.604270385312788,9.841406036892073,530000,123.8599202632904,6589.449866533279
50,1.3130075554211311,0.02,1.3130075554211311,1.2029922399973219,0.4803997825999476,0.41265566597557435,18.816353219972157,9.27985922267232,9.536493883789095,19.43848015044422,9.611489955206734,9.826990028543152,540000,123.10681796073914,6712.556687831879
50,1.0761783515476828,0.08,1.0761783515476828,0.6994238205377936,0.6079726636747143,0.5209938783016315,18.78637214513509,9.25976168713908,9.526610871575903,19.391330572770315,9.586546356607329,9.80478445975167,550000,122.93650913238525,6835.493200540543
50,1.2680043514919002,0.06,1.2680043514919002,1.0455415122238136,0.524519186482505,0.5162991148035028,18.843128225252492,9.289526617787995,9.553601799097114,19.438302904234288,9.60852492639261,9.829778220039973,560000,123.17967486381531,6958.672879219055
50,1.3076343628160445,0.08,1.3076343628160445,1.0668261507950927,0.582004857778995,0.49131267659056443,18.83138521285735,9.279325658639712,9.552059563825175,19.438040301788696,9.619589833907547,9.81845028489346,570000,123.74212884902954,7082.415011882782
50,1.2435136530936826,0.1,1.2435136530936826,1.09184118334962,0.5728638323676415,0.4491261515012521,18.789274666433812,9.268057250376101,9.521217421780824,19.44264031556114,9.609950978551435,9.832689424142346,580000,122.8040988445282,7205.219114780426
50,1.480118979894383,0.04,1.480118979894383,1.4827040349074194,0.5795241939403301,0.3698268561517618,18.926002986907363,9.337673697585938,9.588329185238516,19.472446847070536,9.640120942516116,9.832325879202028,590000,122.82576155662537,7328.04487991333
50,1.4051396297618257,0.08,1.4051396297618257,1.409744871238251,0.5244568908525284,0.3654897472726454,18.895724591461253,9.317594512264307,9.57813024420757,19.40219685449958,9.60454797792515,9.797648829657303,600000,122.9415991306305,7450.986483097076
50,1.415932867300717,0.08,1.415932867300717,1.5818585847313937,0.6218247672375881,0.5756668127204161,18.85446067307989,9.298410470577604,9.556050373447308,19.473639132277935,9.632114011730025,9.841524665339007,610000,122.66809582710266,7573.654582738876
50,1.261040940622561,0.1,1.261040940622561,1.0922517670636636,0.48309173796850485,0.32433594187965187,18.88754352621708,9.322049024015653,9.565494151656994,19.47806947982233,9.635142581020032,9.842926862718427,620000,123.64406251907349,7697.298650026321
50,1.1182465832664181,0.08,1.1182465832664181,0.752191567068892,0.5309395382180822,0.4678080875621925,18.85476341319405,9.308483589826093,9.546279985920995,19.45508463690944,9.63015120456544,9.824933268217334,630000,123.68228673934937,7820.980941295624
50,1.121651396177505,0.18,1.121651396177505,0.901963081801895,0.5147733658737611,0.41706418128683276,18.903846930067775,9.316740069766627,9.587106787836985,19.498868257339947,9.65360712355326,9.84526069989095,640000,123.02342128753662,7944.004366636276
50,1.3166656842292057,0.02,1.3166656842292057,1.1672413843792608,0.6375552483926583,0.5801819335680893,18.935148612402767,9.35073250669697,9.584416195065984,19.456900463069278,9.635189774882987,9.82171054715406,650000,124.06140160560608,8068.065771818161
50,1.728321719952832,0.14,1.728321719952832,2.201567111115506,0.4833847471542429,0.3524681320607588,18.93175861607222,9.331743520154879,9.6000149337622,19.46794023974345,9.637157166584835,9.830783067584214,660000,123.94628620147705,8192.012061595917
50,1.3679002920011925,0.08,1.3679002920011925,1.2620817466885597,0.651910611508066,0.5832566941547724,18.90981958825807,9.333854884439837,9.575964530330536,19.502187557381855,9.665825879657229,9.836361428929736,670000,123.7981653213501,8315.810231208801
50,1.0981041272931185,0.1,1.0981041272931185,0.8297368724803906,0.6833651088451134,0.629471589466085,18.949697102361657,9.356252733091168,9.59344510303893,19.452681547162403,9.620127131243505,9.832554631971966,680000,123.53133273124695,8439.341567277908
50,1.4494705351823307,0.12,1.4494705351823307,1.7133459206314385,0.7179278842577979,0.660796530609737,18.925289702900645,9.34588977941432,9.579399711889408,19.448783604028606,9.627720877539756,9.82106242635581,690000,123.62354636192322,8562.965117931366
50,1.0333513014017754,0.12,1.0333513014017754,0.8289913499141282,0.6361348027550359,0.5138461620876082,18.93849322158879,9.345516510292239,9.592976902526123,19.483713057654175,9.653689220892318,9.830023457722962,700000,122.63809561729431,8685.603217124939
50,1.1093005714944466,0.18,1.1093005714944466,0.9091114575656114,0.5189180794566712,0.46900215644619914,18.915040405998838,9.343273172923531,9.571767057469925,19.432642196872138,9.616145298160962,9.816497009721948,710000,122.99941349029541,8808.602633953094
50,1.2051419811807103,0.16,1.2051419811807103,1.004152948775849,0.5778825416147,0.5962037489923789,18.977341496711052,9.368289033044402,9.609052515111582,19.45691561214541,9.632775108039413,9.824140286182878,720000,123.44349503517151,8932.046133041382
50,1.365173007781645,0.1,1.365173007781645,1.0144180089314414,0.6942386628907647,0.5994767386496775,18.976624125590448,9.374775274324257,9.601849107220724,19.445838001372277,9.63673173127875,9.809105721984468,730000,123.30935502052307,9055.35549211502
50,1.2384972066605655,0.12,1.2384972066605655,0.8646928995071219,0.5370180752757543,0.4025914592860447,19.02426536769576,9.406768545257941,9.617497262940343,19.47152334646764,9.63216562082509,9.839358062211907,740000,122.4054753780365,9177.760971069336
50,1.2722404032136916,0.04,1.2722404032136916,1.2513908871959392,0.7190398490647749,0.7169363449116309,19.025123879403765,9.401955678135689,9.623168306627285,19.479694258479643,9.643105002038837,9.836589243340592,750000,123.53140711784363,9301.292381763458
50,1.2792109219088779,0.06,1.2792109219088779,0.8959523078944585,0.5623251767751942,0.5233039711165943,19.03883170484089,9.407122094047855,9.631709531664505,19.48407339842982,9.656125816413384,9.82794764465349,760000,122.94619417190552,9424.238580465317
50,1.2089973007913901,0.12,1.2089973007913901,0.9663274083673841,0.4865210801613843,0.4342705504654941,19.001849020353138,9.393014454568366,9.608834095458718,19.476973698567537,9.639285620645502,9.837688202231007,770000,104.54320311546326,9528.78178691864
50,1.2675299676357723,0.02,1.2675299676357723,0.9377672903278647,0.63373404328173,0.5932483851648971,19.009959027507612,9.39552507271007,9.614433620295763,19.48123935376366,9.648638989190887,9.832600509594714,780000,102.28547930717468,9631.067269563675
50,0.9887055893392934,0.06,0.9887055893392934,0.6631541766199021,0.7204534679848139,0.708091810485783,19.04187814061337,9.408143576761534,9.633734527748963,19.507863063399427,9.678691504472338,9.829171835460604,790000,102.49255776405334,9733.559830665588
50,1.310408542635122,0.04,1.310408542635122,0.874890630177963,0.6537093712079027,0.4971874157534233,19.050107953324044,9.426458893129556,9.623649634206325,19.473696059444848,9.643067668651002,9.83062786608277,800000,102.65155386924744,9836.211388111115
50,1.232971286271249,0.16,1.232971286271249,1.0605467078916218,0.6793854302305433,0.6399143819412378,19.05525451842616,9.426611689939639,9.628642611484032,19.45528986029181,9.63264864894823,9.822641469067465,810000,102.85122060775757,9939.062612056732
50,1.302945281283745,0.12,1.302945281283745,0.9102122327569087,0.5448870796370049,0.4511973698733186,19.059113134686232,9.434311328050573,9.624801576615587,19.50139247066456,9.658695092154078,9.842697303338987,820000,103.4456295967102,10042.50824546814
50,0.9884026642632889,0.12,0.9884026642632889,0.4035141527587948,0.6236060637830699,0.5940231298885033,19.092329339416573,9.442080350181225,9.650248967486837,19.469801089850904,9.649646028281527,9.820154733229186,830000,103.25071883201599,10145.758967876434
50,1.0516105043662303,0.12,1.0516105043662303,0.6293770456645891,0.6624053870074653,0.6643271142809922,19.046193266961154,9.417086305909729,9.629107121035771,19.549545952037537,9.692203452888096,9.857343235470942,840000,102.94955062866211,10248.708522081375
50,1.1974747025751946,0.08,1.1974747025751946,0.9634534440273215,0.4956988460215609,0.4273941164537374,19.068726018587494,9.436175083904365,9.632550798879214,19.472058092392103,9.654067236650047,9.817990726731294,850000,103.04989051818848,10351.758416175842
50,1.095831992537502,0.18,1.095831992537502,0.8637361947284029,0.5629407489244974,0.4582672031320948,19.08549355095579,9.444725967761551,9.640767283588891,19.489653902757862,9.652819702780308,9.836834326664581,860000,103.10833263397217,10454.866751909256
50,1.4663314099784006,0.12,1.4663314099784006,1.3968754649289998,0.5045861185284928,0.44537228589046995,19.05338544446849,9.427056188763054,9.626329188963156,19.458594109697728,9.643717701840583,9.814876680069299,870000,102.54694080352783,10557.413696527481
50,1.2201000208439392,0.02,1.2201000208439392,0.9367307244850895,0.6246051168077514,0.5735398222799895,19.07887679949907,9.441173407153052,9.637703595745334,19.483939211858555,9.66143978491438,9.82249926074348,880000,103.51865601539612,10660.932355880737
50,1.1992144353038532,0.06,1.1992144353038532,0.8239731664978297,0.5961841897002844,0.5493965547958601,19.092916795159695,9.43994384963482,9.65297298703032,19.502540977466303,9.670467281678901,9.832073570886582,890000,102.85218787193298,10763.784547567368
50,1.1448202072539444,0.16,1.1448202072539444,0.7065949605838584,0.6357842744630052,0.577705672604997,19.08909892606194,9.443878304526512,9.645220730626486,19.510745599365283,9.66099866821481,9.849746929013268,900000,102.35625767707825,10866.140808582306
50,1.0321818413493062,0.14,1.0321818413493062,0.823047520601885,0.7411031210883448,0.6901347383609766,19.132999664876465,9.478767973425175,9.65423186070993,19.502971009553026,9.663992656426625,9.838978344964927,910000,103.78525590896606,10969.92606806755
50,1.4028679281875076,0.08,1.4028679281875076,1.4397936037898205,0.5739887188609483,0.563201600114247,19.136818611193657,9.482183109128282,9.654635445215058,19.50909971050121,9.689104358861403,9.81999539383315,920000,103.58408761024475,11073.510159254074
50,1.174775290309145,0.06,1.174775290309145,0.7243833852026176,0.6135467522469911,0.6047120026183497,19.087136967364028,9.448069402592411,9.639067887818586,19.5177927487009,9.686215755805618,9.831577139004123,930000,102.45583534240723,11175.96599817276
50,1.5275806690572784,0.08,1.5275806690572784,1.652625205087935,0.5806024860368888,0.5510372265371923,19.13496691340444,9.47565927350359,9.659307620801703,19.524320383585632,9.685740356999737,9.83858022652901,940000,103.1402337551117,11279.106235742569
50,1.1287984112985183,0.12,1.1287984112985183,0.7877455592174629,0.5330539044585727,0.4520106049565196,19.133771188265374,9.478385617356173,9.655385572610355,19.532547580490597,9.689890168089075,9.842657540172535,950000,103.40464568138123,11382.510885000229
50,1.3281787577804287,0.1,1.3281787577804287,0.9547840073814927,0.6728177734432386,0.603430009370636,19.125625231590583,9.468592751735418,9.65703237707703,19.508542175867074,9.676573438475431,9.831969011930868,960000,102.98982286453247,11485.500711679459
50,1.3001268286844174,0.08,1.3001268286844174,0.9660891631459786,0.6281476832137954,0.4086331298279826,19.151550202989473,9.48850042579542,9.66304971673932,19.5301110404441,9.685195421777662,9.844915428872387,970000,103.5374846458435,11589.038199663162
50,1.079814471772313,0.08,1.079814471772313,0.6459853857745422,0.6712163355565108,0.6541559386627577,19.13846190132957,9.473336109985098,9.665125760325557,19.516396684490626,9.684805058103747,9.831591772582255,980000,103.40402460098267,11692.442227840424
50,1.2982557319246875,0.02,1.2982557319246875,1.0281118219390335,0.5309625998544424,0.45104991606442735,19.1582215415671,9.488441879708793,9.669779607327662,19.554840775280226,9.697789242490456,9.857051339801025,990000,103.06231427192688,11795.50454568863
50,1.278573310995101,0.1,1.278573310995101,1.1324880046620796,0.6564737831966643,0.5584424776076571,19.13465469606066,9.472341447055484,9.662313329362314,19.520855082182212,9.684618674679612,9.836236594856569,1000000,102.5277795791626,11898.032329320908
