Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.1589739329469028,0.1,0.12,0.08,25,25,0.1589739329469028,0.09276395983450109,0.3350034180335256,0.022684709319596423,0.22573898850928623,0.10546212845437888,0.42542969229893,0.015275191412985277,0.00871195061180647,0.01807149996451483,0.07438413500570705,2.090477933405043e-08,0.18600977338079935,0.006465150169730662,0.194412287966563,0.17217611179928183,0,0,5.661483526229858,5.661486387252808,0,0,0,0,0
50,0.15934328930322159,0.1,0.12,0.08,25,25,0.15934328930322159,0.09376678436142054,0.35651257996886226,0.016637279739619606,0.13413801844962797,0.10859323546512288,0.34833063564172223,0.0036234989503362573,0.04380429234412322,0.06100771921646697,0.23750488502021075,8.458937387912683e-07,0.28099346784311635,0.10150637091065345,0.3865682326100492,0.015551854830123557,4.299762946607198,2.1110856107400795,2.188677390042634,4.332164328248411,2.1319676519624737,2.200196679558696,10000,166.91475462913513,172.576247215271
50,0.10074486253665266,0.18,0.17391304347826086,0.18518518518518517,23,27,0.10074486253665266,0.061920561984832145,0.2618328233415632,0.014696388276745272,0.10624405936372393,0.08326473424657041,0.3595611635805413,0.004534754499909571,0.09877222724422499,0.0895050315366145,0.27096456614316117,9.362768178441898e-07,0.2213137477368323,0.11179836486249956,0.38746945212082345,0.005815241263030589,4.162699197940912,2.023183179242479,2.1395159491714875,4.244094813516577,2.0724548837548147,2.171639956318184,20000,182.88995003700256,355.4662013053894
50,0.11727933874006272,0.22,0.2,0.24,25,25,0.11727933874006272,0.09509545066484758,0.3655537115457176,0.006745305391135043,0.08542832474485015,0.07923151612839376,0.2709934414464576,0.007822143405239033,0.07426673859257261,0.0826358732511513,0.27855251094225264,2.3181112068289683e-07,0.16437368579543551,0.10346441113510106,0.3597653566494523,0.0027208679597545767,4.0903695373700435,1.972770207379299,2.1175993210789064,4.213383990394706,2.0500400113748025,2.1633440390474883,30000,182.52125930786133,537.9874708652496
50,0.11802595336250034,0.36,0.47619047619047616,0.27586206896551724,21,29,0.11802595336250034,0.10177759617982111,0.37423307105649717,0.0055903285187297175,0.08214681211330363,0.08203867847662667,0.3307378289968702,0.001377844585298429,0.10563531906375885,0.10485061737279776,0.3171327027171397,9.188235205137954e-07,0.21568583523659804,0.12960440567231885,0.3888612744615071,0.0005282371420701508,4.06772241730967,1.9509784573637003,2.116743897479492,4.196217911319296,2.0361150328387443,2.160102877262592,40000,183.44552874565125,721.4330041408539
50,0.10799628848777015,0.36,0.30434782608695654,0.4074074074074074,23,27,0.10799628848777015,0.09123203387093656,0.3183337759450027,0.01202457703380253,0.09828710418748988,0.08118598745450842,0.28975285362893294,0.0066509389643667274,0.08738859691960889,0.0900945656403079,0.3061800447839857,1.0752242345666063e-06,0.18574224182894195,0.12394371671571597,0.3701299621336263,4.276286486123503e-09,4.1029125290350565,1.9743721926391276,2.1285403688388795,4.196812396118251,2.0343678272970305,2.162444459448921,50000,179.97070693969727,901.403715133667
50,0.12231975855590223,0.3,0.18181818181818182,0.39285714285714285,22,28,0.12231975855590223,0.09383109596692855,0.3230460950054221,0.009555166045864528,0.10122774734920112,0.09266492729196686,0.36275590361039245,0.0007682926662730914,0.07808988919664889,0.08402888615387302,0.2979161783924693,8.743514704805962e-07,0.15237371440767977,0.11535620371519338,0.3714372606527034,1.0553525357729903e-09,4.085247962260831,1.9612670447016245,2.123980965591352,4.17362544389446,2.0250524250775546,2.148572888116471,60000,184.8280622959137,1086.2317819595337
50,0.07847138403212169,0.58,0.42857142857142855,0.6896551724137931,21,29,0.07847138403212169,0.08863580750980914,0.3585466242401492,0.006678382774773847,0.07939890485125285,0.0770228243071306,0.2695846273454496,0.003041141765334838,0.07796506171961608,0.0796120787815852,0.29226828211156053,1.0455866029027447e-06,0.18100690439121064,0.10614990985993505,0.35496727199885186,0.0007877896493079057,4.123796217405176,1.9887475238525103,2.135048618165958,4.150110341401869,2.0036430324441756,2.146467308029752,70000,183.23554849624634,1269.4673357009888
50,0.10502379906094719,0.44,0.3333333333333333,0.5652173913043478,27,23,0.10502379906094719,0.09759052081783812,0.3537394707872621,0.007038224424034111,0.07774845182054163,0.07184875608167193,0.30081251525531877,0.0011724617596747167,0.07075389150646445,0.08183811179565764,0.2747041043519982,9.508245421170643e-07,0.15487131427534812,0.1168363825772464,0.38443403836598844,8.506307209259841e-10,4.07219989574844,1.9428544357209292,2.12934534267023,4.144652784247992,1.9921545514285022,2.1524981832020735,80000,190.27110624313354,1459.738446712494
50,0.09482987607172146,0.52,0.34615384615384615,0.7083333333333334,26,24,0.09482987607172146,0.09482084910338381,0.35451870688600845,0.0022321172814863633,0.07299952961355888,0.07227338247327712,0.23756408139067975,0.0004988062112830701,0.09415669485158126,0.08423837253057498,0.29141074580319365,1.0743890724741502e-06,0.18809879315293446,0.12043641846076628,0.37246855962097075,0.0005269601094662134,4.096011502939786,1.959223581073537,2.1367879369295677,4.153291879774734,1.9993162657755539,2.153975600254589,90000,182.36869430541992,1642.1071453094482
