Eval num episodes,Eval avg final dist,Eval success ratio,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.1589739329469028,0.1,0.1589739329469028,0.09276395983450109,0.3350034180335256,0.022684709319596423,0.22573898850928623,0.10546212845437888,0.42542969229893,0.015275191412985277,0.00871195061180647,0.01807149996451483,0.07438413500570705,2.090477933405043e-08,0.18600977338079935,0.006465150169730662,0.194412287966563,0.17217611179928183,0,0,7.059400796890259,7.059404611587524
50,0.13862123895112047,0.2,0.13862123895112047,0.08553321729856982,0.30209822770327605,0.007908195758762632,0.07885264454796545,0.07558460384109739,0.367383126841558,0.0035861037730203424,0.058030669574674835,0.06391496496069914,0.24199501798512038,5.698970068186877e-07,0.20395311517257964,0.11456735285824926,0.38343098274837756,1.6794482510845476e-09,2.122949120394612,10000,159.09717416763306,166.15658593177795
50,0.10551579984498134,0.2,0.10551579984498134,0.0670346543855183,0.26183440148461584,0.007664540135712603,0.06278236796831418,0.05143842650036237,0.2367741053137065,0.0038487897673830846,0.1360525528880608,0.0761884251512691,0.30487300171948384,8.176327927276222e-07,0.2453017405291805,0.07723681799671263,0.3696614449286292,0.06165630428042033,2.0307718855031367,20000,171.44722032546997,337.6038112640381
50,0.10701055077628395,0.2,0.10701055077628395,0.06876125735456036,0.33030968533508004,0.014028220262037764,0.07100162312909479,0.05904106262552408,0.25327559055201126,0.00698511385104179,0.16297331244711766,0.07151406960989069,0.3038700324262956,6.335016608122164e-07,0.2556790942790381,0.08103947106032595,0.39203155198272654,0.04580656402500434,1.9731912978281143,30000,173.16482067108154,510.7686381340027
50,0.09037376063354563,0.28,0.09037376063354563,0.06663001377781007,0.349419203769786,0.00445871648112822,0.06808337861035167,0.06252201197485224,0.24717201028030655,0.005910794458720199,0.1705319634255506,0.08385505041848498,0.3178623813907353,1.1162265755377697e-06,0.25057508813912466,0.09804709429950795,0.38513192146345937,0.037352098826504365,1.9478243094707324,40000,171.9389054775238,682.7075505256653
50,0.10668476744587237,0.16,0.10668476744587237,0.06957733874214303,0.30110181832383753,0.005790711540114596,0.07685283496008838,0.0604546614521706,0.29912200754053564,0.004959310803401855,0.16792289161940324,0.07623330284044025,0.3051219419058797,8.804042307938444e-07,0.21708423015444112,0.09472504867595306,0.39496488126133134,0.022942510603548977,1.9094011509490936,50000,169.41709566116333,852.1246507167816
50,0.11335818683482142,0.28,0.11335818683482142,0.07706563960331797,0.34939874370817325,0.009196094494687392,0.0765880512605548,0.07231043221693255,0.3331779504833894,0.002977735611208226,0.15445941655636156,0.0912078554204678,0.3511513294213912,7.133450151129214e-07,0.2429950632467276,0.11084523474901245,0.39368680513316906,0.01990530140685339,1.9137406023619572,60000,151.96945810317993,1004.0941126346588
50,0.10964273661972143,0.32,0.10964273661972143,0.0795788627937621,0.3368358550796285,0.01464257341675208,0.08296253200393953,0.07930769594462668,0.3570270131901764,0.011668568635362562,0.16819238860986235,0.09664438166798149,0.3166531939316633,8.297065482463833e-07,0.23959543500028713,0.10403341443819861,0.38717850908274076,0.046521945940344527,1.8953621012634334,70000,151.79269242286682,1155.8868095874786
50,0.10794638345933744,0.3,0.10794638345933744,0.08465392523877885,0.3686434827170617,0.007646635331473419,0.04992767540268521,0.03827540551041712,0.15763873405982165,0.006649098503371972,0.15637683029980104,0.08255887025383597,0.34687759790276657,9.946171895114073e-07,0.2325037806943617,0.1005252621147267,0.3893066663834294,0.04378669852948509,1.876164365922337,80000,152.34569025039673,1308.2325043678284
50,0.08782183999152339,0.34,0.08782183999152339,0.06780523658294066,0.346267195579698,0.004175307860170319,0.07210033761608439,0.06725702541104683,0.2907428889462927,0.001635815332144997,0.18342387641148247,0.08070092682226657,0.3036586353922189,1.3917109315985977e-06,0.23858842420463208,0.09235577450838034,0.38613143025365765,0.023494446814627916,1.8713934869071738,90000,151.3473641872406,1459.579873085022
